word_index,word,senses,gold_image,gold_sense,ambiguous_sentence,prompt
2110,sadness,"{""noun_senses"": [""emotions experienced when not in a state of well-being"", ""the state of being sad"", ""the quality of excessive mournfulness and uncheerfulness""]}",image.13315.jpg,2,The artist spent years trying to capture the profound sadness of the old estate.,"Ambiguous Word: sadness
---
Sense List:
1) emotions experienced when not in a state of well-being
2) the state of being sad
3) the quality of excessive mournfulness and uncheerfulness
---
Perform Word Sense Disambiguation (WSD) for a specific word.
The image describes a specific sense of the word. Your task is to determine which sense of the word is being depicted in the image.

Answer with the number corresponding to the correct sense within the Part of Speech's sense list (1, 2, or 3).

The answer should be in the format of 'Sense Number'. For example, '2' or '1'.
Do not provide any explanation, only give the final answer in the specified format."
2111,specialization,"{""noun_senses"": [""the act of specializing; making something suitable for a special purpose"", ""the special line of work you have adopted as your career"", ""(biology) the structural adaptation of some body part for a particular function""]}",image.11033.jpg,2,The researcher concluded that the specialization was essential for survival in such a competitive environment.,"Ambiguous Word: specialization
---
Sense List:
1) the act of specializing; making something suitable for a special purpose
2) the special line of work you have adopted as your career
3) (biology) the structural adaptation of some body part for a particular function
---
Perform Word Sense Disambiguation (WSD) for a specific word.
The image describes a specific sense of the word. Your task is to determine which sense of the word is being depicted in the image.

Answer with the number corresponding to the correct sense within the Part of Speech's sense list (1, 2, or 3).

The answer should be in the format of 'Sense Number'. For example, '2' or '1'.
Do not provide any explanation, only give the final answer in the specified format."
2112,spider,"{""noun_senses"": [""predatory arachnid with eight legs, two poison fangs, two feelers, and usually two silk-spinning organs at the back end of the body; they spin silk to make cocoons for eggs or traps for prey"", ""a computer program that prowls the internet looking for publicly accessible resources that can be added to a database; the database can then be searched with a search engine"", ""a skillet made of cast iron""]}",image.11676.jpg,1,"He examined the spider carefully, wondering if it was still in good enough condition to be used for the job.","Ambiguous Word: spider
---
Sense List:
1) predatory arachnid with eight legs, two poison fangs, two feelers, and usually two silk-spinning organs at the back end of the body; they spin silk to make cocoons for eggs or traps for prey
2) a computer program that prowls the internet looking for publicly accessible resources that can be added to a database; the database can then be searched with a search engine
3) a skillet made of cast iron
---
Perform Word Sense Disambiguation (WSD) for a specific word.
The image describes a specific sense of the word. Your task is to determine which sense of the word is being depicted in the image.

Answer with the number corresponding to the correct sense within the Part of Speech's sense list (1, 2, or 3).

The answer should be in the format of 'Sense Number'. For example, '2' or '1'.
Do not provide any explanation, only give the final answer in the specified format."
2113,dowse,"{""verb_senses"": [""wet thoroughly"", ""use a divining rod in search of underground water or metal"", ""slacken"", ""cover with liquid; pour liquid onto""]}",image.3629.jpg,2,The rancher was instructed to dowse the line before the sun went down.,"Ambiguous Word: dowse
---
Sense List:
1) wet thoroughly
2) use a divining rod in search of underground water or metal
3) slacken
4) cover with liquid; pour liquid onto
---
Perform Word Sense Disambiguation (WSD) for a specific word.
The image describes a specific sense of the word. Your task is to determine which sense of the word is being depicted in the image.

Answer with the number corresponding to the correct sense within the Part of Speech's sense list (1, 2, or 3).

The answer should be in the format of 'Sense Number'. For example, '2' or '1'.
Do not provide any explanation, only give the final answer in the specified format."
2125,broccoli,"{""noun_senses"": [""plant with dense clusters of tight green flower buds"", ""branched green undeveloped flower heads""]}",image.8895.jpg,2,The gardener spent the morning cleaning the broccoli.,"Ambiguous Word: broccoli
---
Sense List:
1) plant with dense clusters of tight green flower buds
2) branched green undeveloped flower heads
---
Perform Word Sense Disambiguation (WSD) for a specific word.
The image describes a specific sense of the word. Your task is to determine which sense of the word is being depicted in the image.

Answer with the number corresponding to the correct sense within the Part of Speech's sense list (1, 2, or 3).

The answer should be in the format of 'Sense Number'. For example, '2' or '1'.
Do not provide any explanation, only give the final answer in the specified format."
2127,listen,"{""verb_senses"": [""hear with intention"", ""listen and pay attention"", ""pay close attention to; give heed to""]}",image.8193.jpg,1,You should listen to your doctor regarding the new medication.,"Ambiguous Word: listen
---
Sense List:
1) hear with intention
2) listen and pay attention
3) pay close attention to; give heed to
---
Perform Word Sense Disambiguation (WSD) for a specific word.
The image describes a specific sense of the word. Your task is to determine which sense of the word is being depicted in the image.

Answer with the number corresponding to the correct sense within the Part of Speech's sense list (1, 2, or 3).

The answer should be in the format of 'Sense Number'. For example, '2' or '1'.
Do not provide any explanation, only give the final answer in the specified format."
2128,skirt,"{""noun_senses"": [""cloth covering that forms the part of a garment below the waist"", ""a garment hanging from the waist; worn mainly by girls and women"", ""(Fungi) a remnant of the partial veil that in mature mushrooms surrounds the stem like a collar"", ""informal terms for a (young) woman""]}",image.11075.jpg,2,He noticed the delicate skirt near the forest floor.,"Ambiguous Word: skirt
---
Sense List:
1) cloth covering that forms the part of a garment below the waist
2) a garment hanging from the waist; worn mainly by girls and women
3) (Fungi) a remnant of the partial veil that in mature mushrooms surrounds the stem like a collar
4) informal terms for a (young) woman
---
Perform Word Sense Disambiguation (WSD) for a specific word.
The image describes a specific sense of the word. Your task is to determine which sense of the word is being depicted in the image.

Answer with the number corresponding to the correct sense within the Part of Speech's sense list (1, 2, or 3).

The answer should be in the format of 'Sense Number'. For example, '2' or '1'.
Do not provide any explanation, only give the final answer in the specified format."
2139,kiowa,"{""noun_senses"": [""a member of a Tanoan people living in the southwestern United States"", ""the Tanoan language spoken by the Kiowa""]}",image.4362.jpg,1,Kiowa was difficult for the researcher to understand.,"Ambiguous Word: kiowa
---
Sense List:
1) a member of a Tanoan people living in the southwestern United States
2) the Tanoan language spoken by the Kiowa
---
Perform Word Sense Disambiguation (WSD) for a specific word.
The image describes a specific sense of the word. Your task is to determine which sense of the word is being depicted in the image.

Answer with the number corresponding to the correct sense within the Part of Speech's sense list (1, 2, or 3).

The answer should be in the format of 'Sense Number'. For example, '2' or '1'.
Do not provide any explanation, only give the final answer in the specified format."
2145,rape,"{""verb_senses"": [""force (someone) to have sex against their will"", ""destroy and strip of its possession""]}",image.13396.jpg,1,The marauders sought to rape the small community.,"Ambiguous Word: rape
---
Sense List:
1) force (someone) to have sex against their will
2) destroy and strip of its possession
---
Perform Word Sense Disambiguation (WSD) for a specific word.
The image describes a specific sense of the word. Your task is to determine which sense of the word is being depicted in the image.

Answer with the number corresponding to the correct sense within the Part of Speech's sense list (1, 2, or 3).

The answer should be in the format of 'Sense Number'. For example, '2' or '1'.
Do not provide any explanation, only give the final answer in the specified format."
2151,stuff,"{""noun_senses"": [""the tangible substance that goes into the makeup of a physical object"", ""miscellaneous unspecified objects"", ""informal terms for personal possessions"", ""senseless talk"", ""unspecified qualities required to do or be something"", ""information in some unspecified form"", ""a critically important or characteristic component""]}",image.13079.jpg,2,The architect looked at the stuff on the table and wondered if it would be enough to finish the project.,"Ambiguous Word: stuff
---
Sense List:
1) the tangible substance that goes into the makeup of a physical object
2) miscellaneous unspecified objects
3) informal terms for personal possessions
4) senseless talk
5) unspecified qualities required to do or be something
6) information in some unspecified form
7) a critically important or characteristic component
---
Perform Word Sense Disambiguation (WSD) for a specific word.
The image describes a specific sense of the word. Your task is to determine which sense of the word is being depicted in the image.

Answer with the number corresponding to the correct sense within the Part of Speech's sense list (1, 2, or 3).

The answer should be in the format of 'Sense Number'. For example, '2' or '1'.
Do not provide any explanation, only give the final answer in the specified format."
2152,skate,"{""noun_senses"": [""sports equipment that is worn on the feet to enable the wearer to glide along and to be propelled by the alternate actions of the legs"", ""large edible rays having a long snout and thick tail with pectoral fins continuous with the head; swim by undulating the edges of the pectoral fins""]}",image.7455.jpg,2,The man carefully cleaned the skate before putting it away for the evening.,"Ambiguous Word: skate
---
Sense List:
1) sports equipment that is worn on the feet to enable the wearer to glide along and to be propelled by the alternate actions of the legs
2) large edible rays having a long snout and thick tail with pectoral fins continuous with the head; swim by undulating the edges of the pectoral fins
---
Perform Word Sense Disambiguation (WSD) for a specific word.
The image describes a specific sense of the word. Your task is to determine which sense of the word is being depicted in the image.

Answer with the number corresponding to the correct sense within the Part of Speech's sense list (1, 2, or 3).

The answer should be in the format of 'Sense Number'. For example, '2' or '1'.
Do not provide any explanation, only give the final answer in the specified format."
2179,group,"{""noun_senses"": [""any number of entities (members) considered as a unit"", ""(chemistry) two or more atoms bound together as a single unit and forming part of a molecule"", ""a set that is closed, associative, has an identity element and every element has an inverse""]}",image.8356.jpg,1,The properties of the group were carefully monitored.,"Ambiguous Word: group
---
Sense List:
1) any number of entities (members) considered as a unit
2) (chemistry) two or more atoms bound together as a single unit and forming part of a molecule
3) a set that is closed, associative, has an identity element and every element has an inverse
---
Perform Word Sense Disambiguation (WSD) for a specific word.
The image describes a specific sense of the word. Your task is to determine which sense of the word is being depicted in the image.

Answer with the number corresponding to the correct sense within the Part of Speech's sense list (1, 2, or 3).

The answer should be in the format of 'Sense Number'. For example, '2' or '1'.
Do not provide any explanation, only give the final answer in the specified format."
2187,rustling,"{""noun_senses"": [""the stealing of cattle"", ""a light noise, like the noise of silk clothing or leaves blowing in the wind""]}",image.9621.jpg,1,The rancher grew increasingly concerned about the frequent rustling occurring near the edge of the property.,"Ambiguous Word: rustling
---
Sense List:
1) the stealing of cattle
2) a light noise, like the noise of silk clothing or leaves blowing in the wind
---
Perform Word Sense Disambiguation (WSD) for a specific word.
The image describes a specific sense of the word. Your task is to determine which sense of the word is being depicted in the image.

Answer with the number corresponding to the correct sense within the Part of Speech's sense list (1, 2, or 3).

The answer should be in the format of 'Sense Number'. For example, '2' or '1'.
Do not provide any explanation, only give the final answer in the specified format."
2196,read,"{""verb_senses"": [""interpret something that is written or printed"", ""have or contain a certain wording or form"", ""look at, interpret, and say out loud something that is written or printed"", ""obtain data from magnetic tapes"", ""interpret the significance of, as of palms, tea leaves, intestines, the sky; also of human behavior"", ""interpret something in a certain way; convey a particular meaning or impression"", ""be a student of a certain subject"", ""indicate a certain reading; of gauges and instruments"", ""audition for a stage role by reading parts of a role"", ""to hear and understand"", ""make sense of a language""]}",image.10483.jpg,1,The actor was asked to read the part.,"Ambiguous Word: read
---
Sense List:
1) interpret something that is written or printed
2) have or contain a certain wording or form
3) look at, interpret, and say out loud something that is written or printed
4) obtain data from magnetic tapes
5) interpret the significance of, as of palms, tea leaves, intestines, the sky; also of human behavior
6) interpret something in a certain way; convey a particular meaning or impression
7) be a student of a certain subject
8) indicate a certain reading; of gauges and instruments
9) audition for a stage role by reading parts of a role
10) to hear and understand
11) make sense of a language
---
Perform Word Sense Disambiguation (WSD) for a specific word.
The image describes a specific sense of the word. Your task is to determine which sense of the word is being depicted in the image.

Answer with the number corresponding to the correct sense within the Part of Speech's sense list (1, 2, or 3).

The answer should be in the format of 'Sense Number'. For example, '2' or '1'.
Do not provide any explanation, only give the final answer in the specified format."
2198,buffalo,"{""noun_senses"": [""large shaggy-haired brown bison of North American plains"", ""a city on Lake Erie in western New York (near Niagara Falls)"", ""meat from an American bison"", ""any of several Old World animals resembling oxen including, e.g., water buffalo; Cape buffalo""]}",image.11403.jpg,1,Buffalo proved to be the most memorable part of the entire travel.,"Ambiguous Word: buffalo
---
Sense List:
1) large shaggy-haired brown bison of North American plains
2) a city on Lake Erie in western New York (near Niagara Falls)
3) meat from an American bison
4) any of several Old World animals resembling oxen including, e.g., water buffalo; Cape buffalo
---
Perform Word Sense Disambiguation (WSD) for a specific word.
The image describes a specific sense of the word. Your task is to determine which sense of the word is being depicted in the image.

Answer with the number corresponding to the correct sense within the Part of Speech's sense list (1, 2, or 3).

The answer should be in the format of 'Sense Number'. For example, '2' or '1'.
Do not provide any explanation, only give the final answer in the specified format."
2203,cook,"{""verb_senses"": [""prepare a hot meal"", ""prepare for eating by applying heat"", ""transform and make suitable for consumption by heating"", ""tamper, with the purpose of deception"", ""transform by heating""]}",image.5798.jpg,1,The manager asked the assistant to cook the entries.,"Ambiguous Word: cook
---
Sense List:
1) prepare a hot meal
2) prepare for eating by applying heat
3) transform and make suitable for consumption by heating
4) tamper, with the purpose of deception
5) transform by heating
---
Perform Word Sense Disambiguation (WSD) for a specific word.
The image describes a specific sense of the word. Your task is to determine which sense of the word is being depicted in the image.

Answer with the number corresponding to the correct sense within the Part of Speech's sense list (1, 2, or 3).

The answer should be in the format of 'Sense Number'. For example, '2' or '1'.
Do not provide any explanation, only give the final answer in the specified format."
2208,residency,"{""noun_senses"": [""the act of dwelling in a place"", ""the position of physician who is receiving special training in a hospital (usually after completing an internship)""]}",image.13517.jpg,2,He was worried that the requirements for his residency would be too difficult to meet.,"Ambiguous Word: residency
---
Sense List:
1) the act of dwelling in a place
2) the position of physician who is receiving special training in a hospital (usually after completing an internship)
---
Perform Word Sense Disambiguation (WSD) for a specific word.
The image describes a specific sense of the word. Your task is to determine which sense of the word is being depicted in the image.

Answer with the number corresponding to the correct sense within the Part of Speech's sense list (1, 2, or 3).

The answer should be in the format of 'Sense Number'. For example, '2' or '1'.
Do not provide any explanation, only give the final answer in the specified format."
2212,spice,"{""noun_senses"": [""aromatic substances of vegetable origin used as a preservative"", ""any of a variety of pungent aromatic vegetable substances used for flavoring food"", ""the property of being seasoned with spice and so highly flavored""]}",image.4702.jpg,2,The merchant insisted that the quality of the spice would determine the value of the meat.,"Ambiguous Word: spice
---
Sense List:
1) aromatic substances of vegetable origin used as a preservative
2) any of a variety of pungent aromatic vegetable substances used for flavoring food
3) the property of being seasoned with spice and so highly flavored
---
Perform Word Sense Disambiguation (WSD) for a specific word.
The image describes a specific sense of the word. Your task is to determine which sense of the word is being depicted in the image.

Answer with the number corresponding to the correct sense within the Part of Speech's sense list (1, 2, or 3).

The answer should be in the format of 'Sense Number'. For example, '2' or '1'.
Do not provide any explanation, only give the final answer in the specified format."
2214,draw,"{""noun_senses"": [""a gully that is shallower than a ravine"", ""an entertainer who attracts large audiences"", ""the finish of a contest in which the score is tied and the winner is undecided"", ""anything (straws or pebbles etc.) taken or chosen at random"", ""a playing card or cards dealt or taken from the pack"", ""a golf shot that curves to the left for a right-handed golfer"", ""(American football) the quarterback moves back as if to pass and then hands the ball to the fullback who is running toward the line of scrimmage"", ""poker in which a player can discard cards and receive substitutes from the dealer"", ""the act of drawing or hauling something""]}",image.8118.jpg,5,The scout spent several minutes examining the draw.,"Ambiguous Word: draw
---
Sense List:
1) a gully that is shallower than a ravine
2) an entertainer who attracts large audiences
3) the finish of a contest in which the score is tied and the winner is undecided
4) anything (straws or pebbles etc.) taken or chosen at random
5) a playing card or cards dealt or taken from the pack
6) a golf shot that curves to the left for a right-handed golfer
7) (American football) the quarterback moves back as if to pass and then hands the ball to the fullback who is running toward the line of scrimmage
8) poker in which a player can discard cards and receive substitutes from the dealer
9) the act of drawing or hauling something
---
Perform Word Sense Disambiguation (WSD) for a specific word.
The image describes a specific sense of the word. Your task is to determine which sense of the word is being depicted in the image.

Answer with the number corresponding to the correct sense within the Part of Speech's sense list (1, 2, or 3).

The answer should be in the format of 'Sense Number'. For example, '2' or '1'.
Do not provide any explanation, only give the final answer in the specified format."
2218,democracy,"{""noun_senses"": [""the political orientation of those who favor government by the people or by their elected representatives"", ""a political system in which the supreme power lies in a body of citizens who can elect people to represent them"", ""the doctrine that the numerical majority of an organized group can make decisions binding on the whole group""]}",image.8264.jpg,2,The strength of their democracy was the primary concern during the heated debate.,"Ambiguous Word: democracy
---
Sense List:
1) the political orientation of those who favor government by the people or by their elected representatives
2) a political system in which the supreme power lies in a body of citizens who can elect people to represent them
3) the doctrine that the numerical majority of an organized group can make decisions binding on the whole group
---
Perform Word Sense Disambiguation (WSD) for a specific word.
The image describes a specific sense of the word. Your task is to determine which sense of the word is being depicted in the image.

Answer with the number corresponding to the correct sense within the Part of Speech's sense list (1, 2, or 3).

The answer should be in the format of 'Sense Number'. For example, '2' or '1'.
Do not provide any explanation, only give the final answer in the specified format."
2219,mombin,"{""noun_senses"": [""common tropical American shrub or small tree with purplish fruit"", ""purplish tropical fruit""]}",image.10313.jpg,1,The artist spent several hours capturing the unique features of the mombin.,"Ambiguous Word: mombin
---
Sense List:
1) common tropical American shrub or small tree with purplish fruit
2) purplish tropical fruit
---
Perform Word Sense Disambiguation (WSD) for a specific word.
The image describes a specific sense of the word. Your task is to determine which sense of the word is being depicted in the image.

Answer with the number corresponding to the correct sense within the Part of Speech's sense list (1, 2, or 3).

The answer should be in the format of 'Sense Number'. For example, '2' or '1'.
Do not provide any explanation, only give the final answer in the specified format."
2221,study,"{""noun_senses"": [""a detailed critical inspection"", ""applying the mind to learning and understanding a subject (especially by reading)"", ""a written document describing the findings of some individual or group"", ""a state of deep mental absorption"", ""a room used for reading and writing and studying"", ""a branch of knowledge"", ""preliminary drawing for later elaboration"", ""attentive consideration and meditation"", ""someone who memorizes quickly and easily (as the lines for a part in a play)"", ""a composition intended to develop one aspect of the performer's technique""]}",image.13542.jpg,5,He spent his final years perfecting the study.,"Ambiguous Word: study
---
Sense List:
1) a detailed critical inspection
2) applying the mind to learning and understanding a subject (especially by reading)
3) a written document describing the findings of some individual or group
4) a state of deep mental absorption
5) a room used for reading and writing and studying
6) a branch of knowledge
7) preliminary drawing for later elaboration
8) attentive consideration and meditation
9) someone who memorizes quickly and easily (as the lines for a part in a play)
10) a composition intended to develop one aspect of the performer's technique
---
Perform Word Sense Disambiguation (WSD) for a specific word.
The image describes a specific sense of the word. Your task is to determine which sense of the word is being depicted in the image.

Answer with the number corresponding to the correct sense within the Part of Speech's sense list (1, 2, or 3).

The answer should be in the format of 'Sense Number'. For example, '2' or '1'.
Do not provide any explanation, only give the final answer in the specified format."
2224,shame,"{""noun_senses"": [""a painful emotion resulting from an awareness of inadequacy or guilt"", ""a state of dishonor"", ""an unfortunate development""]}",image.10551.jpg,1,The shame of his career was something he could never truly forget.,"Ambiguous Word: shame
---
Sense List:
1) a painful emotion resulting from an awareness of inadequacy or guilt
2) a state of dishonor
3) an unfortunate development
---
Perform Word Sense Disambiguation (WSD) for a specific word.
The image describes a specific sense of the word. Your task is to determine which sense of the word is being depicted in the image.

Answer with the number corresponding to the correct sense within the Part of Speech's sense list (1, 2, or 3).

The answer should be in the format of 'Sense Number'. For example, '2' or '1'.
Do not provide any explanation, only give the final answer in the specified format."
2226,denim,"{""noun_senses"": [""(usually plural) close-fitting trousers of heavy denim for manual work or casual wear"", ""a coarse durable twill-weave cotton fabric""]}",image.6560.jpg,2,The tailor carefully examined the denim before starting the next task.,"Ambiguous Word: denim
---
Sense List:
1) (usually plural) close-fitting trousers of heavy denim for manual work or casual wear
2) a coarse durable twill-weave cotton fabric
---
Perform Word Sense Disambiguation (WSD) for a specific word.
The image describes a specific sense of the word. Your task is to determine which sense of the word is being depicted in the image.

Answer with the number corresponding to the correct sense within the Part of Speech's sense list (1, 2, or 3).

The answer should be in the format of 'Sense Number'. For example, '2' or '1'.
Do not provide any explanation, only give the final answer in the specified format."
2229,kauri,"{""noun_senses"": [""resin of the kauri trees of New Zealand; found usually as a fossil; also collected for making varnishes and linoleum"", ""tall timber tree of New Zealand having white straight-grained wood"", ""white close-grained wood of a tree of the genus Agathis especially Agathis australis""]}",image.9761.jpg,2,The local expert was tasked with evaluating the kauri found during the expedition.,"Ambiguous Word: kauri
---
Sense List:
1) resin of the kauri trees of New Zealand; found usually as a fossil; also collected for making varnishes and linoleum
2) tall timber tree of New Zealand having white straight-grained wood
3) white close-grained wood of a tree of the genus Agathis especially Agathis australis
---
Perform Word Sense Disambiguation (WSD) for a specific word.
The image describes a specific sense of the word. Your task is to determine which sense of the word is being depicted in the image.

Answer with the number corresponding to the correct sense within the Part of Speech's sense list (1, 2, or 3).

The answer should be in the format of 'Sense Number'. For example, '2' or '1'.
Do not provide any explanation, only give the final answer in the specified format."
2234,instrument,"{""noun_senses"": [""a device that requires skill for proper use"", ""the means whereby some act is accomplished"", ""a person used by another to gain an end"", ""(law) a document that states some contractual relationship or grants some right"", ""the semantic role of the entity (usually inanimate) that the agent uses to perform an action or start a process"", ""any of various devices or contrivances that can be used to produce musical tones or sounds""]}",image.13558.jpg,6,The council spent hours discussing the instrument before the proceedings began.,"Ambiguous Word: instrument
---
Sense List:
1) a device that requires skill for proper use
2) the means whereby some act is accomplished
3) a person used by another to gain an end
4) (law) a document that states some contractual relationship or grants some right
5) the semantic role of the entity (usually inanimate) that the agent uses to perform an action or start a process
6) any of various devices or contrivances that can be used to produce musical tones or sounds
---
Perform Word Sense Disambiguation (WSD) for a specific word.
The image describes a specific sense of the word. Your task is to determine which sense of the word is being depicted in the image.

Answer with the number corresponding to the correct sense within the Part of Speech's sense list (1, 2, or 3).

The answer should be in the format of 'Sense Number'. For example, '2' or '1'.
Do not provide any explanation, only give the final answer in the specified format."
2246,tie,"{""verb_senses"": [""fasten or secure with a rope, string, or cord"", ""finish a game with an equal number of points, goals, etc."", ""limit or restrict to"", ""connect, fasten, or put together two or more pieces"", ""form a knot or bow in"", ""create social or emotional ties"", ""perform a marriage ceremony"", ""make by tying pieces together"", ""unite musical notes by a tie""]}",image.3823.jpg,1,The captain was ready to tie the couple.,"Ambiguous Word: tie
---
Sense List:
1) fasten or secure with a rope, string, or cord
2) finish a game with an equal number of points, goals, etc.
3) limit or restrict to
4) connect, fasten, or put together two or more pieces
5) form a knot or bow in
6) create social or emotional ties
7) perform a marriage ceremony
8) make by tying pieces together
9) unite musical notes by a tie
---
Perform Word Sense Disambiguation (WSD) for a specific word.
The image describes a specific sense of the word. Your task is to determine which sense of the word is being depicted in the image.

Answer with the number corresponding to the correct sense within the Part of Speech's sense list (1, 2, or 3).

The answer should be in the format of 'Sense Number'. For example, '2' or '1'.
Do not provide any explanation, only give the final answer in the specified format."
2248,disguise,"{""noun_senses"": [""an outward semblance that misrepresents the true nature of something"", ""any attire that modifies the appearance in order to conceal the wearer's identity"", ""the act of concealing the identity of something by modifying its appearance""]}",image.10993.jpg,2,The investigator noted that the suspect’s disguise was remarkably convincing.,"Ambiguous Word: disguise
---
Sense List:
1) an outward semblance that misrepresents the true nature of something
2) any attire that modifies the appearance in order to conceal the wearer's identity
3) the act of concealing the identity of something by modifying its appearance
---
Perform Word Sense Disambiguation (WSD) for a specific word.
The image describes a specific sense of the word. Your task is to determine which sense of the word is being depicted in the image.

Answer with the number corresponding to the correct sense within the Part of Speech's sense list (1, 2, or 3).

The answer should be in the format of 'Sense Number'. For example, '2' or '1'.
Do not provide any explanation, only give the final answer in the specified format."
2250,rustication,"{""noun_senses"": [""the condition naturally attaching to life in the country"", ""the construction of masonry or brickwork in a rustic manner"", ""the action of retiring to and living in the country"", ""temporary dismissal of a student from a university"", ""banishment into the country""]}",image.4999.jpg,2,The local records provide a detailed account of the rustication at the governor's primary residence.,"Ambiguous Word: rustication
---
Sense List:
1) the condition naturally attaching to life in the country
2) the construction of masonry or brickwork in a rustic manner
3) the action of retiring to and living in the country
4) temporary dismissal of a student from a university
5) banishment into the country
---
Perform Word Sense Disambiguation (WSD) for a specific word.
The image describes a specific sense of the word. Your task is to determine which sense of the word is being depicted in the image.

Answer with the number corresponding to the correct sense within the Part of Speech's sense list (1, 2, or 3).

The answer should be in the format of 'Sense Number'. For example, '2' or '1'.
Do not provide any explanation, only give the final answer in the specified format."
2251,thrift,"{""noun_senses"": [""any of numerous sun-loving low-growing evergreens of the genus Armeria having round heads of pink or white flowers"", ""extreme care in spending money; reluctance to spend money unnecessarily""]}",image.8020.jpg,1,Her mother always insisted that cultivating a little thrift would help them survive the harshest seasons.,"Ambiguous Word: thrift
---
Sense List:
1) any of numerous sun-loving low-growing evergreens of the genus Armeria having round heads of pink or white flowers
2) extreme care in spending money; reluctance to spend money unnecessarily
---
Perform Word Sense Disambiguation (WSD) for a specific word.
The image describes a specific sense of the word. Your task is to determine which sense of the word is being depicted in the image.

Answer with the number corresponding to the correct sense within the Part of Speech's sense list (1, 2, or 3).

The answer should be in the format of 'Sense Number'. For example, '2' or '1'.
Do not provide any explanation, only give the final answer in the specified format."
2254,sheep,"{""noun_senses"": [""woolly usually horned ruminant mammal related to the goat"", ""a timid defenseless simpleton who is readily preyed upon"", ""a docile and vulnerable person who would rather follow than make an independent decision""]}",image.10952.jpg,1,The man knew the sheep would follow him without question.,"Ambiguous Word: sheep
---
Sense List:
1) woolly usually horned ruminant mammal related to the goat
2) a timid defenseless simpleton who is readily preyed upon
3) a docile and vulnerable person who would rather follow than make an independent decision
---
Perform Word Sense Disambiguation (WSD) for a specific word.
The image describes a specific sense of the word. Your task is to determine which sense of the word is being depicted in the image.

Answer with the number corresponding to the correct sense within the Part of Speech's sense list (1, 2, or 3).

The answer should be in the format of 'Sense Number'. For example, '2' or '1'.
Do not provide any explanation, only give the final answer in the specified format."
2256,sing,"{""verb_senses"": [""deliver by singing"", ""produce tones with the voice"", ""to make melodious sounds"", ""make a whining, ringing, or whistling sound"", ""divulge confidential information or secrets""]}",image.11914.jpg,1,The canary began to sing as the pressure increased.,"Ambiguous Word: sing
---
Sense List:
1) deliver by singing
2) produce tones with the voice
3) to make melodious sounds
4) make a whining, ringing, or whistling sound
5) divulge confidential information or secrets
---
Perform Word Sense Disambiguation (WSD) for a specific word.
The image describes a specific sense of the word. Your task is to determine which sense of the word is being depicted in the image.

Answer with the number corresponding to the correct sense within the Part of Speech's sense list (1, 2, or 3).

The answer should be in the format of 'Sense Number'. For example, '2' or '1'.
Do not provide any explanation, only give the final answer in the specified format."
2259,swordfish,"{""noun_senses"": [""flesh of swordfish usually served as steaks"", ""large toothless marine food fish with a long swordlike upper jaw; not completely cold-blooded i.e. they are able to warm their brains and eyes: worldwide in warm waters but feed on cold ocean floor coming to surface at night""]}",image.9526.jpg,2,The villagers were surprised by the size of the swordfish.,"Ambiguous Word: swordfish
---
Sense List:
1) flesh of swordfish usually served as steaks
2) large toothless marine food fish with a long swordlike upper jaw; not completely cold-blooded i.e. they are able to warm their brains and eyes: worldwide in warm waters but feed on cold ocean floor coming to surface at night
---
Perform Word Sense Disambiguation (WSD) for a specific word.
The image describes a specific sense of the word. Your task is to determine which sense of the word is being depicted in the image.

Answer with the number corresponding to the correct sense within the Part of Speech's sense list (1, 2, or 3).

The answer should be in the format of 'Sense Number'. For example, '2' or '1'.
Do not provide any explanation, only give the final answer in the specified format."
2263,interchange,"{""noun_senses"": [""a junction of highways on different levels that permits traffic to move from one to another without crossing traffic streams"", ""mutual interaction; the activity of reciprocating or exchanging (especially information)"", ""the act of changing one thing for another thing"", ""reciprocal transfer of equivalent sums of money (especially the currencies of different countries)""]}",image.13601.jpg,1,The complexity of the interchange at the border caused significant delays for the teams involved.,"Ambiguous Word: interchange
---
Sense List:
1) a junction of highways on different levels that permits traffic to move from one to another without crossing traffic streams
2) mutual interaction; the activity of reciprocating or exchanging (especially information)
3) the act of changing one thing for another thing
4) reciprocal transfer of equivalent sums of money (especially the currencies of different countries)
---
Perform Word Sense Disambiguation (WSD) for a specific word.
The image describes a specific sense of the word. Your task is to determine which sense of the word is being depicted in the image.

Answer with the number corresponding to the correct sense within the Part of Speech's sense list (1, 2, or 3).

The answer should be in the format of 'Sense Number'. For example, '2' or '1'.
Do not provide any explanation, only give the final answer in the specified format."
