word_index,word,senses,gold_image,gold_sense,ambiguous_sentence
2221,study,"{""noun_senses"": [""a detailed critical inspection"", ""applying the mind to learning and understanding a subject (especially by reading)"", ""a written document describing the findings of some individual or group"", ""a state of deep mental absorption"", ""a room used for reading and writing and studying"", ""a branch of knowledge"", ""preliminary drawing for later elaboration"", ""attentive consideration and meditation"", ""someone who memorizes quickly and easily (as the lines for a part in a play)"", ""a composition intended to develop one aspect of the performer's technique""]}",image.13542.jpg,5,"He spent his final years perfecting the study."
2224,shame,"{""noun_senses"": [""a painful emotion resulting from an awareness of inadequacy or guilt"", ""a state of dishonor"", ""an unfortunate development""]}",image.10551.jpg,1,"The shame of his career was something he could never truly forget."
2226,denim,"{""noun_senses"": [""(usually plural) close-fitting trousers of heavy denim for manual work or casual wear"", ""a coarse durable twill-weave cotton fabric""]}",image.6560.jpg,2,"The tailor carefully examined the denim before starting the next task."
2229,kauri,"{""noun_senses"": [""resin of the kauri trees of New Zealand; found usually as a fossil; also collected for making varnishes and linoleum"", ""tall timber tree of New Zealand having white straight-grained wood"", ""white close-grained wood of a tree of the genus Agathis especially Agathis australis""]}",image.9761.jpg,2,"The local expert was tasked with evaluating the kauri found during the expedition."
2234,instrument,"{""noun_senses"": [""a device that requires skill for proper use"", ""the means whereby some act is accomplished"", ""a person used by another to gain an end"", ""(law) a document that states some contractual relationship or grants some right"", ""the semantic role of the entity (usually inanimate) that the agent uses to perform an action or start a process"", ""any of various devices or contrivances that can be used to produce musical tones or sounds""]}",image.13558.jpg,6,"The council spent hours discussing the instrument before the proceedings began."
2246,tie,"{""verb_senses"": [""fasten or secure with a rope, string, or cord"", ""finish a game with an equal number of points, goals, etc."", ""limit or restrict to"", ""connect, fasten, or put together two or more pieces"", ""form a knot or bow in"", ""create social or emotional ties"", ""perform a marriage ceremony"", ""make by tying pieces together"", ""unite musical notes by a tie""]}",image.3823.jpg,1,"The captain was ready to tie the couple."
2248,disguise,"{""noun_senses"": [""an outward semblance that misrepresents the true nature of something"", ""any attire that modifies the appearance in order to conceal the wearer's identity"", ""the act of concealing the identity of something by modifying its appearance""]}",image.10993.jpg,2,"The investigator noted that the suspect’s disguise was remarkably convincing."
2250,rustication,"{""noun_senses"": [""the condition naturally attaching to life in the country"", ""the construction of masonry or brickwork in a rustic manner"", ""the action of retiring to and living in the country"", ""temporary dismissal of a student from a university"", ""banishment into the country""]}",image.4999.jpg,2,"The local records provide a detailed account of the rustication at the governor's primary residence."
2251,thrift,"{""noun_senses"": [""any of numerous sun-loving low-growing evergreens of the genus Armeria having round heads of pink or white flowers"", ""extreme care in spending money; reluctance to spend money unnecessarily""]}",image.8020.jpg,1,"Her mother always insisted that cultivating a little thrift would help them survive the harshest seasons."
2254,sheep,"{""noun_senses"": [""woolly usually horned ruminant mammal related to the goat"", ""a timid defenseless simpleton who is readily preyed upon"", ""a docile and vulnerable person who would rather follow than make an independent decision""]}",image.10952.jpg,1,"The man knew the sheep would follow him without question."
2256,sing,"{""verb_senses"": [""deliver by singing"", ""produce tones with the voice"", ""to make melodious sounds"", ""make a whining, ringing, or whistling sound"", ""divulge confidential information or secrets""]}",image.11914.jpg,1,"The canary began to sing as the pressure increased."
2259,swordfish,"{""noun_senses"": [""flesh of swordfish usually served as steaks"", ""large toothless marine food fish with a long swordlike upper jaw; not completely cold-blooded i.e. they are able to warm their brains and eyes: worldwide in warm waters but feed on cold ocean floor coming to surface at night""]}",image.9526.jpg,2,"The villagers were surprised by the size of the swordfish."
2263,interchange,"{""noun_senses"": [""a junction of highways on different levels that permits traffic to move from one to another without crossing traffic streams"", ""mutual interaction; the activity of reciprocating or exchanging (especially information)"", ""the act of changing one thing for another thing"", ""reciprocal transfer of equivalent sums of money (especially the currencies of different countries)""]}",image.13601.jpg,1,"The complexity of the interchange at the border caused significant delays for the teams involved."
2264,drum,"{""noun_senses"": [""a musical percussion instrument; usually consists of a hollow cylinder with a membrane stretched across each end"", ""the sound of a drum"", ""a bulging cylindrical shape; hollow with flat ends"", ""a cylindrical metal container used for shipping or storage of liquids"", ""a hollow cast-iron cylinder attached to the wheel that forms part of the brakes"", ""small to medium-sized bottom-dwelling food and game fishes of shallow coastal and fresh waters that make a drumming noise""]}",image.8933.jpg,4,"They spent the afternoon cleaning the drum they found in the garage."
2277,give,"{""verb_senses"": [""cause to have, in the abstract sense or physical sense"", ""be the cause or source of"", ""transfer possession of something concrete or abstract to somebody"", ""convey or reveal information"", ""convey, as of a compliment, regards, attention, etc.; bestow"", ""organize or be responsible for"", ""convey or communicate; of a smile, a look, a physical gesture"", ""give as a present; make a gift of"", ""cause to happen or be responsible for"", ""dedicate"", ""give or supply"", ""transmit (knowledge or skills)"", ""bring about"", ""leave with; give temporarily"", ""emit or utter"", ""endure the loss of"", ""place into the hands or custody of"", ""give entirely to a specific person, activity, or cause"", ""give (as medicine)"", ""give or convey physically"", ""bestow"", ""bestow, especially officially"", ""move in order to make room for someone for something"", ""give food to"", ""contribute to some cause"", ""break down, literally or metaphorically"", ""estimate the duration or outcome of something"", ""execute and deliver"", ""deliver in exchange or recompense"", ""afford access to"", ""present to view"", ""perform for an audience"", ""be flexible under stress of physical force"", ""propose"", ""accord by verdict"", ""manifest or show"", ""offer in good faith"", ""submit for consideration, judgment, or use"", ""guide or direct, as by behavior of persuasion"", ""allow to have or take"", ""inflict as a punishment"", ""occur"", ""consent to engage in sexual intercourse with a man"", ""proffer (a body part)""]}",image.13106.jpg,24,"I forgot to give the baby."
2281,hash,"{""noun_senses"": [""chopped meat mixed with potatoes and browned"", ""purified resinous extract of the hemp plant; used as a hallucinogen""]}",image.4663.jpg,1,"He spent the entire afternoon preparing the hash for his guests."
2282,hazel,"{""noun_senses"": [""Australian tree grown especially for ornament and its fine-grained wood and bearing edible nuts"", ""the fine-grained wood of a hazelnut tree (genus Corylus) and the hazel tree (Australian genus Pomaderris)"", ""any of several shrubs or small trees of the genus Corylus bearing edible nuts enclosed in a leafy husk"", ""a shade of brown that is yellowish or reddish; it is a greenish shade of brown when used to describe the color of someone's eyes""]}",image.8607.jpg,1,"The designer was carefully inspecting the hazel featured in the exhibition."
2285,propitiation,"{""noun_senses"": [""the act of placating and overcoming distrust and animosity"", ""the act of atoning for sin or wrongdoing (especially appeasing a deity)""]}",image.7614.jpg,2,"The council believed that a final propitiation was the only way to settle the unrest that had plagued the valley."
2286,extortion,"{""noun_senses"": [""an exorbitant charge"", ""unjust exaction (as by the misuse of authority)"", ""the felonious act of extorting money (as by threats of violence)""]}",image.9047.jpg,2,"The community grew restless over the blatant extortion occurring within the local licensing department."
2292,scream,"{""verb_senses"": [""utter a sudden loud cry"", ""utter or declare in a very loud voice"", ""make a loud, piercing sound""]}",image.2706.jpg,3,"The fan began to scream as the final seconds ticked away."
2293,gallfly,"{""noun_senses"": [""small solitary wasp that produces galls on oaks and other plants"", ""fragile mosquito-like flies that produce galls on plants"", ""any of various insects that deposit their eggs in plants causing galls in which the larvae feed""]}",image.5276.jpg,1,"The naturalist spent the afternoon sketching the gallfly he discovered near the orchard."
2299,supernumerary,"{""noun_senses"": [""a person serving no apparent function"", ""a minor actor in crowd scenes""]}",image.10593.jpg,2,"Despite his long tenure with the ensemble, the others still viewed him as a mere supernumerary."
2301,tree,"{""noun_senses"": [""a tall perennial woody plant having a main trunk and branches forming a distinct elevated crown; includes both gymnosperms and angiosperms"", ""a figure that branches from a single root"", ""English actor and theatrical producer noted for his lavish productions of Shakespeare (1853-1917)""]}",image.12638.jpg,1,"The lecture provided a fascinating look into the life and growth of the tree."
2304,bracer,"{""noun_senses"": [""a protective covering for the wrist or arm that is used in archery and fencing and other sports"", ""a tonic or restorative (especially a drink of liquor)""]}",image.3601.jpg,1,"After the first set of trials, the competitor decided it was time for a bracer."
2305,disappointment,"{""noun_senses"": [""a feeling of dissatisfaction that results when your expectations are not realized"", ""an act (or failure to act) that disappoints someone""]}",image.10786.jpg,1,"The player's disappointment became the focal point of the post-game analysis."
2315,thirst,"{""noun_senses"": [""a physiological need to drink"", ""strong desire for something (not food or drink)""]}",image.2812.jpg,1,"He returned from the scorched valley with a thirst that no one in the village could truly satisfy."
2318,shadow,"{""noun_senses"": [""shade within clear boundaries"", ""an unilluminated area"", ""something existing in perception only"", ""a premonition of something adverse"", ""an indication that something has been present"", ""refuge from danger or observation"", ""a dominating and pervasive presence"", ""a spy employed to follow someone and report their movements"", ""an inseparable companion""]}",image.8035.jpg,1,"The explorer hesitated when he saw the shadow cast upon the ancient altar."
2324,haze,"{""noun_senses"": [""atmospheric moisture or dust or smoke that causes reduced visibility"", ""confusion characterized by lack of clarity""]}",image.2650.jpg,1,"He spent the entire afternoon lost in the haze."
2328,screamer,"{""noun_senses"": [""someone who communicates vocally in a very loud voice"", ""a sensational newspaper headline"", ""gooselike aquatic bird of South America having a harsh trumpeting call"", ""a very hard hit ball""]}",image.6441.jpg,3,"The spectators were stunned by the screamer that appeared at the far end of the field."
2329,acoustics,"{""noun_senses"": [""the study of the physical properties of sound"", ""a remedy for hearing loss or deafness""]}",image.13710.jpg,1,"The manager suggested that acoustics would help him overcome the difficulties he faced."
2331,beaker,"{""noun_senses"": [""a flatbottomed jar made of glass or plastic; used for chemistry"", ""a cup (usually without a handle)""]}",image.13712.jpg,1,"He filled the beaker to the brim and carried it carefully across the room."
2339,cloud,"{""noun_senses"": [""any collection of particles (e.g., smoke or dust) or gases that is visible"", ""a visible mass of water or ice particles suspended at a considerable altitude"", ""out of touch with reality"", ""a cause of worry or gloom or trouble"", ""suspicion affecting your reputation"", ""a group of many things in the air or on the ground""]}",image.2401.jpg,2,"The heavy cloud hung over the community for weeks, leaving no one untouched by its presence."
2349,modernization,"{""noun_senses"": [""making modern in appearance or behavior"", ""a modernized version (as of a play)""]}",image.5170.jpg,1,"The director felt that the modernization was his greatest achievement."
2355,mamey,"{""noun_senses"": [""tropical American tree having edible fruit with a leathery rind"", ""globular or ovoid tropical fruit with thick russet leathery rind and juicy yellow or reddish flesh""]}",image.7882.jpg,2,"The farmer spent the entire afternoon carefully tending to the mamey in the center of the orchard."
2358,ham,"{""noun_senses"": [""meat cut from the thigh of a hog (usually smoked)"", ""(Old Testament) son of Noah"", ""a licensed amateur radio operator"", ""an unskilled actor who overacts""]}",image.6228.jpg,1,"The director insisted that the ham be perfectly positioned before the cameras started rolling."
2360,depilation,"{""noun_senses"": [""the condition of being void of hair"", ""the act of removing hair (as from an animal skin)""]}",image.12908.jpg,2,"The foreman was satisfied with the depilation of the cattle skins before they were sent to the next stage of production."
2361,palette,"{""noun_senses"": [""the range of colour characteristic of a particular artist or painting or school of art"", ""board that provides a flat surface on which artists mix paints and the range of colors used"", ""one of the rounded armor plates at the armpits of a suit of armor""]}",image.3647.jpg,2,"The curator spent the morning evaluating the palette that had been recovered from the estate."
2367,threaten,"{""verb_senses"": [""pose a threat to; present a danger to"", ""to utter intentions of injury or punishment against:"", ""to be a menacing indication of something:""]}",image.8557.jpg,2,"The general threatened the city."
2374,garland,"{""noun_senses"": [""United States singer and film actress (1922-1969)"", ""a city in northeastern Texas (suburb of Dallas)"", ""an anthology of short literary pieces and poems and ballads etc."", ""flower arrangement consisting of a circular band of foliage or flowers for ornamental purposes""]}",image.13326.jpg,4,"The committee argued that a garland would serve as the perfect centerpiece for the upcoming festival."
2375,meditation,"{""noun_senses"": [""continuous and profound contemplation or musing on a subject or series of subjects of a deep or abstruse nature"", ""(religion) contemplation of spiritual matters (usually on religious or philosophical subjects)""]}",image.5190.jpg,2,"The scholar spent his final years in profound meditation on the meaning of eternity."
2376,dashboard,"{""noun_senses"": [""protective covering consisting of a panel to protect people from the splashing water or mud etc."", ""instrument panel on an automobile or airplane containing dials and controls""]}",image.3583.jpg,2,"The driver spent several minutes scrubbing the thick layer of mud off the dashboard."
2379,vaccination,"{""noun_senses"": [""taking a vaccine as a precaution against contracting a disease"", ""the scar left following inoculation with a vaccine""]}",image.11741.jpg,1,"The physician spent several minutes examining the patient's vaccination."
2381,chrysanthemum,"{""noun_senses"": [""the flower of a chrysanthemum plant"", ""any of numerous perennial Old World herbs having showy brightly colored flower heads of the genera Chrysanthemum, Argyranthemum, Dendranthema, Tanacetum; widely cultivated""]}",image.10996.jpg,1,"The gardener decided to move the chrysanthemum to a more prominent location."
2391,mythology,"{""noun_senses"": [""myths collectively; the body of stories associated with a culture or institution or person"", ""the study of myths""]}",image.4801.jpg,1,"Mastering Egyptian mythology requires many years of intense focus."
2392,electrification,"{""noun_senses"": [""the activity of thrilling or markedly exciting some person or group"", ""the act of providing electricity""]}",image.4865.jpg,2,"The sudden electrification of the theater caught the audience by surprise."
2395,competition,"{""noun_senses"": [""a business relation in which two parties compete to gain customers"", ""an occasion on which a winner is selected from among two or more contestants"", ""the act of competing as for profit or a prize"", ""the contestant you hope to defeat""]}",image.10905.jpg,1,"The firm’s future depends entirely on the competition."
2404,indicate,"{""verb_senses"": [""be a signal for or a symptom of"", ""indicate a place, direction, person, or thing; either spatially or figuratively"", ""to state or express briefly"", ""give evidence of"", ""suggest the necessity of an intervention; in medicine""]}",image.10988.jpg,2,"The specialist's report will indicate the treatment."
2408,jockey,"{""noun_senses"": [""someone employed to ride horses in horse races"", ""an operator of some vehicle or machine or apparatus""]}",image.5564.jpg,1,"The talented jockey was praised for his precision while navigating the tricky track."
2409,listlessness,"{""noun_senses"": [""a feeling of lack of interest or energy"", ""inactivity resulting from lethargy and lack of vigor or energy""]}",image.9712.jpg,2,"The manager was troubled by the growing listlessness of the staff during the final hour of the shift."
2410,dandruff,"{""noun_senses"": [""a condition in which white scales of dead skin are shed by the scalp"", ""loose scales shed from the scalp""]}",image.1887.jpg,2,"The stylist told him that the dandruff would be difficult to hide."
2411,citizenship,"{""noun_senses"": [""the status of a citizen with rights and duties"", ""conduct as a citizen""]}",image.13053.jpg,1,"The committee met to evaluate his citizenship before making their final decision."
2426,mamma,"{""noun_senses"": [""informal terms for a mother"", ""milk-secreting organ of female mammals""]}",image.13865.jpg,2,"The biologist closely monitored the mamma during the nursing session."
2427,electricity,"{""noun_senses"": [""a physical phenomenon associated with stationary or moving electrons and protons"", ""energy made available by the flow of electric charge through a conductor"", ""keen and shared excitement""]}",image.2983.jpg,2,"The sudden surge of electricity caught everyone in the room off guard."
2438,scribe,"{""noun_senses"": [""French playwright (1791-1861)"", ""informal terms for journalists"", ""someone employed to make written copies of documents and manuscripts"", ""a sharp-pointed awl for marking wood or metal to be cut""]}",image.13893.jpg,3,"The inspector was focused entirely on the precision of the scribe."
2440,law,"{""noun_senses"": [""the collection of rules imposed by authority"", ""legal document setting forth rules governing a particular kind of activity"", ""a rule or body of rules of conduct inherent in human nature and essential to or binding upon human society"", ""a generalization that describes recurring facts or events in nature"", ""the branch of philosophy concerned with the law and the principles that lead courts to make the decisions they do"", ""the learned profession that is mastered by graduate study in a law school and that is responsible for the judicial system"", ""the force of policemen and officers""]}",image.4231.jpg,2,"The law proved to be his only protection."
2442,labyrinth,"{""noun_senses"": [""complex system of paths or tunnels in which it is easy to get lost"", ""a complex system of interconnecting cavities; concerned with hearing and equilibrium""]}",image.12745.jpg,1,"The researchers were finally ready to map the depths of the labyrinth."
2443,yarn,"{""noun_senses"": [""the act of giving an account describing incidents or a course of events"", ""a fine cord of twisted fibers (of cotton or silk or wool or nylon etc.) used in sewing and weaving""]}",image.770.jpg,2,"She spent the whole afternoon spinning a long yarn."
2444,vanilla,"{""noun_senses"": [""any of numerous climbing plants of the genus Vanilla having fleshy leaves and clusters of large waxy highly fragrant white or green or topaz flowers"", ""a flavoring prepared from vanilla beans macerated in alcohol (or imitating vanilla beans)"", ""a distinctive fragrant flavor characteristic of vanilla beans""]}",image.12837.jpg,1,"The merchant was impressed by the vanilla presented at the regional trade fair."
2450,poster,"{""noun_senses"": [""a sign posted in a public place as an advertisement"", ""someone who pastes up bills or placards on walls or billboards"", ""a horse kept at an inn or post house for use by mail carriers or for rent to travelers""]}",image.11051.jpg,1,"The old poster was finally replaced after years of service."
2451,cabbage,"{""noun_senses"": [""any of various types of cabbage"", ""informal terms for money"", ""any of various cultivars of the genus Brassica oleracea grown for their edible leaves or flowers""]}",image.1151.jpg,3,"He spent the morning worried about whether they had enough cabbage to finish the job."
2457,brick,"{""noun_senses"": [""rectangular block of clay baked by the sun or in a kiln; used as a building or paving material"", ""a good fellow; helpful and trustworthy""]}",image.13046.jpg,1,"The architect mentioned that the project’s success really came down to that one sturdy brick."
2461,calculate,"{""verb_senses"": [""make a mathematical calculation or computation"", ""judge to be probable"", ""keep an account of"", ""predict in advance"", ""specifically design a product, event, or activity for a certain public"", ""have faith or confidence in""]}",image.10811.jpg,1,"The analysts will calculate the interest for the upcoming product launch."
2465,pablum,"{""noun_senses"": [""a soft form of cereal for infants"", ""worthless or oversimplified ideas""]}",image.606.jpg,1,"The school board was accused of offering the toddlers nothing but pablum."
2467,rave,"{""verb_senses"": [""participate in an all-night techno dance party"", ""talk in a noisy, excited, or declamatory manner"", ""praise enthusiastically""]}",image.4297.jpg,1,"They decided to rave until the sun came up."
2470,elevate,"{""verb_senses"": [""give a promotion to or assign to a higher position"", ""raise from a lower to a higher position"", ""raise in rank or condition""]}",image.11508.jpg,2,"The director chose to elevate the actor during the final scene."
2480,dial,"{""verb_senses"": [""operate a dial to select a telephone number"", ""choose by means of a dial""]}",image.2711.jpg,1,"To complete the setup, please dial the number shown on the monitor."
2488,dissolution,"{""noun_senses"": [""separation into component parts"", ""the process of going into solution"", ""dissolute indulgence in sensual pleasure"", ""the termination of a meeting"", ""the termination or disintegration of a relationship (between persons or nations)""]}",image.13964.jpg,5,"The sudden dissolution changed the atmosphere of the room entirely."
2491,first,"{""noun_senses"": [""the first or highest in an ordering or series"", ""the first element in a countable series"", ""the time at which something is supposed to begin"", ""the fielding position of the player on a baseball team who is stationed at first of the bases in the infield (counting counterclockwise from home plate)"", ""an honours degree of the highest class"", ""the lowest forward gear ratio in the gear box of a motor vehicle; used to start a car moving""]}",image.11595.jpg,4,"He wasn't sure if he could manage first."
2508,pontoon,"{""noun_senses"": [""(nautical) a floating structure (as a flat-bottomed boat) that serves as a dock or to support a bridge"", ""a float supporting a seaplane""]}",image.10227.jpg,1,"The crew noticed that the pontoon was sitting lower in the water than usual after the heavy rain."
2510,mushroom,"{""noun_senses"": [""common name for an edible agaric (contrasting with the inedible toadstool)"", ""mushrooms and related fleshy fungi (including toadstools, puffballs, morels, coral fungi, etc.)"", ""any of various fleshy fungi of the subdivision Basidiomycota consisting of a cap at the end of a stem arising from an underground mycelium"", ""a large cloud of rubble and dust shaped like a mushroom and rising into the sky after an explosion (especially of a nuclear bomb)"", ""fleshy body of any of numerous edible fungi""]}",image.6091.jpg,4,"The massive mushroom rose above the ridge, its dark cap obscuring the midday sun."
2512,computer,"{""noun_senses"": [""a machine for performing calculations automatically"", ""an expert at calculation (or at operating calculating machines)""]}",image.12811.jpg,1,"The computer is currently in the back room processing the census results."
2522,hammer,"{""noun_senses"": [""the part of a gunlock that strikes the percussion cap when the trigger is pulled"", ""a hand tool with a heavy rigid head and a handle; used to deliver an impulsive force by striking"", ""the ossicle attached to the eardrum"", ""a light drumstick with a rounded head that is used to strike such percussion instruments as chimes, kettledrums, marimbas, glockenspiels, etc."", ""a heavy metal sphere attached to a flexible wire; used in the hammer throw"", ""a striker that is covered in felt and that causes the piano strings to vibrate"", ""a power tool for drilling rocks"", ""the act of pounding (delivering repeated heavy blows)""]}",image.2365.jpg,1,"The technician noted that the hammer was failing to deliver the necessary impact."
2523,bake,"{""verb_senses"": [""cook and make edible by putting in a hot oven"", ""prepare with dry heat in an oven"", ""heat by a natural force"", ""be very hot, due to hot weather or exposure to the sun""]}",image.5765.jpg,1,"After hours of careful preparation, he spent the remainder of the afternoon letting the mixture bake."
2528,walnut,"{""noun_senses"": [""nut of any of various walnut trees having a wrinkled two-lobed seed with a hard shell"", ""hard dark-brown wood of any of various walnut trees; used especially for furniture and paneling"", ""any of various trees of the genus Juglans""]}",image.12008.jpg,1,"He examined the walnut closely to determine its quality."
2532,gull,"{""noun_senses"": [""a person who is gullible and easy to take advantage of"", ""mostly white aquatic bird having long pointed wings and short legs""]}",image.2338.jpg,2,"The gull was easily led toward the trap near the shore."
2533,insubordination,"{""noun_senses"": [""defiance of authority"", ""an insubordinate act""]}",image.8274.jpg,2,"The manager recorded the insubordination in the employee's permanent file."
2540,watchdog,"{""noun_senses"": [""a guardian or defender against theft or illegal practices or waste"", ""a dog trained to guard property""]}",image.11603.jpg,2,"The facility relies on a watchdog to monitor the perimeter after hours."
2541,instrumentation,"{""noun_senses"": [""an artifact (or system of artifacts) that is instrumental in accomplishing some end"", ""the act of providing or using the instruments needed for some implementation"", ""the instruments called for in a musical score or arrangement for a band or orchestra"", ""the act of arranging a piece of music for an orchestra and assigning parts to the different musical instruments""]}",image.7090.jpg,3,"The committee spent hours reviewing the instrumentation for the new production."
2542,grouper,"{""noun_senses"": [""flesh of a saltwater fish similar to sea bass"", ""usually solitary bottom sea basses of warm seas""]}",image.5717.jpg,2,"Everyone was waiting for the grouper."
2543,facade,"{""noun_senses"": [""the face or front of a building"", ""a showy misrepresentation intended to conceal something unpleasant""]}",image.959.jpg,1,"The architect insisted that the facade remain untouched despite the significant internal restructuring."
2544,jaundice,"{""noun_senses"": [""yellowing of the skin and the whites of the eyes caused by an accumulation of bile pigment (bilirubin) in the blood; can be a symptom of gallstones or liver infection or anemia"", ""a rough and bitter manner""]}",image.14030.jpg,1,"After months of hardship, his jaundice became impossible for his colleagues to overlook."
2550,fraud,"{""noun_senses"": [""intentional deception resulting in injury to another person"", ""a person who makes deceitful pretenses"", ""something intended to deceive; deliberate trickery intended to gain an advantage""]}",image.6394.jpg,2,"The committee spent the entire afternoon debating how to deal with the fraud."
2558,score,"{""noun_senses"": [""a number or letter indicating quality (especially of a student's performance)"", ""a written form of a musical composition; parts for different instruments appear on separate staves on large pages"", ""a number that expresses the accomplishment of a team or an individual in a game or contest"", ""a set of twenty members"", ""grounds"", ""the facts about an actual situation"", ""an amount due (as at a restaurant or bar)"", ""a slight surface cut (especially a notch that is made to keep a tally)"", ""a resentment strong enough to justify retaliation"", ""the act of scoring in a game or sport"", ""a seduction culminating in sexual intercourse""]}",image.11339.jpg,3,"They were still discussing the score when I arrived."
2560,flail,"{""verb_senses"": [""give a thrashing to; beat hard"", ""move like a flail; thresh about""]}",image.1956.jpg,2,"The protester began to flail as the officers grabbed his arms."
2570,waste,"{""noun_senses"": [""any materials unused and rejected as worthless or unwanted"", ""useless or profitless activity; using or expending or consuming thoughtlessly or carelessly"", ""the trait of wasting resources"", ""an uninhabited wilderness that is worthless for cultivation"", ""(law) reduction in the value of an estate caused by act or neglect""]}",image.8886.jpg,1,"The investigator spent the afternoon documenting the extensive waste found on the edge of the property."
2579,garnish,"{""noun_senses"": [""something (such as parsley) added to a dish for flavor or decoration"", ""any decoration added as a trimming or adornment""]}",image.10722.jpg,1,"The vibrant garnish added a necessary touch of color to the table."
2600,graduate,"{""verb_senses"": [""receive an academic degree upon completion of one's studies"", ""confer an academic degree upon"", ""make fine adjustments or divide into marked intervals for optimal measuring""]}",image.7486.jpg,1,"The fellow will graduate the glass tomorrow morning."
2608,grip,"{""noun_senses"": [""the act of grasping"", ""the appendage to an object that is designed to be held in order to use or move it"", ""a portable rectangular container for carrying clothes"", ""the friction between a body and the surface on which it moves (as between an automobile tire and the road)"", ""worker who moves the camera around while a film or television show is being made"", ""an intellectual hold or understanding"", ""a flat wire hairpin whose prongs press tightly together; used to hold bobbed hair in place""]}",image.1074.jpg,5,"The director insisted that the scene required a more reliable grip."
2615,grasp,"{""verb_senses"": [""hold firmly"", ""get the meaning of something""]}",image.3904.jpg,1,"He found it difficult to grasp the material."
2617,stoup,"{""noun_senses"": [""an archaic drinking vessel"", ""basin for holy water""]}",image.8591.jpg,2,"The traveler paused in the quiet entryway and placed his hand upon the weathered stoup."
2621,launcher,"{""noun_senses"": [""armament in the form of a device capable of launching a rocket"", ""a device that launches aircraft from a warship""]}",image.6464.jpg,1,"The technicians carefully adjusted the hydraulic systems on the launcher to ensure a smooth release."
2622,snow,"{""noun_senses"": [""precipitation falling from clouds in the form of ice crystals"", ""a layer of snowflakes (white crystals of frozen water) covering the ground"", ""English writer of novels about moral dilemmas in academe (1905-1980)"", ""street names for cocaine""]}",image.5958.jpg,1,"The arrival of snow changed everything for the group that night."
2623,knock,"{""noun_senses"": [""the sound of knocking (as on a door or in an engine or bearing)"", ""negative criticism"", ""a vigorous blow"", ""a bad experience"", ""the act of hitting vigorously""]}",image.7225.jpg,5,"The heavy knock caught everyone in the room off guard."
2624,anvil,"{""noun_senses"": [""a heavy block of iron or steel on which hot metals are shaped by hammering"", ""the ossicle between the malleus and the stapes""]}",image.4503.jpg,1,"The specialist spent the afternoon examining the unusual resonance of the anvil."
2626,grapple,"{""noun_senses"": [""a tool consisting of several hooks for grasping and holding; often thrown with a rope"", ""a dredging bucket with hinges like the shell of a clam"", ""the act of engaging in close hand-to-hand combat""]}",image.3840.jpg,3,"The crew struggled with the grapple for nearly an hour before the situation was finally resolved."
2627,launching,"{""noun_senses"": [""the act of moving a newly built vessel into the water for the first time"", ""the act of beginning something new"", ""the act of propelling with force""]}",image.8341.jpg,1,"The townspeople gathered early in the morning to observe the grand launching that had been the talk of the region for months."
2629,alabama,"{""noun_senses"": [""a state in the southeastern United States on the Gulf of Mexico; one of the Confederate states during the American Civil War"", ""a member of the Muskhogean people formerly living in what is now the state of Alabama"", ""a river in Alabama formed by the confluence of the Coosa and Tallapoosa Rivers near Montgomery; flows southwestward to become a tributary of the Mobile River"", ""the Muskhogean language of the Alabama""]}",image.2033.jpg,4,"The professor spent decades immersed in Alabama."
2638,tamarind,"{""noun_senses"": [""long-lived tropical evergreen tree with a spreading crown and feathery evergreen foliage and fragrant flowers yielding hard yellowish wood and long pods with edible chocolate-colored acidic pulp"", ""large tropical seed pod with very tangy pulp that is eaten fresh or cooked with rice and fish or preserved for curries and chutneys""]}",image.4354.jpg,1,"The traveler was surprised by the size of the tamarind he found near the river."
2639,banishment,"{""noun_senses"": [""the state of being banished or ostracized (excluded from society by general consent)"", ""rejection by means of an act of banishing or proscribing someone""]}",image.2429.jpg,1,"The banishment was more severe than anyone had anticipated."
2641,momentum,"{""noun_senses"": [""an impelling force or strength"", ""the product of a body's mass and its velocity""]}",image.7046.jpg,1,"The observers were surprised by how quickly the momentum increased during the demonstration."
2645,jog,"{""verb_senses"": [""continue talking or writing in a desultory manner"", ""even up the edges of a stack of paper, in printing"", ""run for exercise"", ""run at a moderately swift pace"", ""give a slight push to"", ""stimulate to remember""]}",image.2305.jpg,3,"He knew he had to jog before he could move on to the next chapter."
2649,dash,"{""noun_senses"": [""distinctive and stylish elegance"", ""a quick run"", ""a footrace run at top speed"", ""a punctuation mark (-) used between parts of a compound word or between the syllables of a word when the word is divided at the end of a line of text"", ""the longer of the two telegraphic signals used in Morse code"", ""the act of moving with great haste""]}",image.12311.jpg,3,"The spectators commented that the dash was the most striking part of the display."
2651,taco,"{""noun_senses"": [""(ethnic slur) offensive term for a person of Mexican descent"", ""a tortilla rolled cupped around a filling""]}",image.6234.jpg,2,"The coordinator mentioned that we were still missing a taco for the lineup."
2652,refuel,"{""verb_senses"": [""provide with additional fuel, as of aircraft, ships, and cars"", ""take on more fuel, as of a plane, ship, or car""]}",image.9428.jpg,1,"The pilot was authorized to refuel at the designated coordinates."
2653,kip,"{""noun_senses"": [""sleep"", ""the basic unit of money in Laos"", ""a gymnastic exercise performed starting from a position with the legs over the upper body and moving to an erect position by arching the back and swinging the legs out and down while forcing the chest upright""]}",image.13731.jpg,2,"The value of that one kip was much higher than he first thought."
