word_index,word,senses,gold_image,gold_sense,ambiguous_sentence
2110,sadness,"{""noun_senses"": [""emotions experienced when not in a state of well-being"", ""the state of being sad"", ""the quality of excessive mournfulness and uncheerfulness""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.13315.jpg,2,The artist spent years trying to capture the profound sadness of the old estate.
2111,specialization,"{""noun_senses"": [""the act of specializing; making something suitable for a special purpose"", ""the special line of work you have adopted as your career"", ""(biology) the structural adaptation of some body part for a particular function""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.11033.jpg,2,The researcher concluded that the specialization was essential for survival in such a competitive environment.
2112,spider,"{""noun_senses"": [""predatory arachnid with eight legs, two poison fangs, two feelers, and usually two silk-spinning organs at the back end of the body; they spin silk to make cocoons for eggs or traps for prey"", ""a computer program that prowls the internet looking for publicly accessible resources that can be added to a database; the database can then be searched with a search engine"", ""a skillet made of cast iron""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.11676.jpg,1,"He examined the spider carefully, wondering if it was still in good enough condition to be used for the job."
2113,dowse,"{""verb_senses"": [""wet thoroughly"", ""use a divining rod in search of underground water or metal"", ""slacken"", ""cover with liquid; pour liquid onto""], ""gold_pos"": ""verb"", ""noun_senses"": [""searching for underground water or minerals by using a dowsing rod""]}",image.3629.jpg,2,The rancher was instructed to dowse the line before the sun went down.
2125,broccoli,"{""noun_senses"": [""plant with dense clusters of tight green flower buds"", ""branched green undeveloped flower heads""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.8895.jpg,2,The gardener spent the morning cleaning the broccoli.
2127,listen,"{""verb_senses"": [""hear with intention"", ""listen and pay attention"", ""pay close attention to; give heed to""], ""gold_pos"": ""verb"", ""noun_senses"": [""the act of hearing attentively""]}",image.8193.jpg,1,You should listen to your doctor regarding the new medication.
2128,skirt,"{""noun_senses"": [""cloth covering that forms the part of a garment below the waist"", ""a garment hanging from the waist; worn mainly by girls and women"", ""(Fungi) a remnant of the partial veil that in mature mushrooms surrounds the stem like a collar"", ""informal terms for a (young) woman""], ""gold_pos"": ""noun"", ""verb_senses"": [""avoid or try to avoid fulfilling, answering, or performing (duties, questions, or issues)"", ""pass around or about; move along the border"", ""form the edge of"", ""extend on all sides of simultaneously; encircle""]}",image.11075.jpg,2,He noticed the delicate skirt near the forest floor.
2139,kiowa,"{""noun_senses"": [""a member of a Tanoan people living in the southwestern United States"", ""the Tanoan language spoken by the Kiowa""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.4362.jpg,1,Kiowa was difficult for the researcher to understand.
2145,rape,"{""verb_senses"": [""force (someone) to have sex against their will"", ""destroy and strip of its possession""], ""gold_pos"": ""verb"", ""noun_senses"": [""Eurasian plant cultivated for its seed and as a forage crop"", ""the act of despoiling a country in warfare"", ""the crime of forcing a woman to submit to sexual intercourse against her will""]}",image.13396.jpg,1,The marauders sought to rape the small community.
2151,stuff,"{""noun_senses"": [""the tangible substance that goes into the makeup of a physical object"", ""miscellaneous unspecified objects"", ""informal terms for personal possessions"", ""senseless talk"", ""unspecified qualities required to do or be something"", ""information in some unspecified form"", ""a critically important or characteristic component""], ""gold_pos"": ""noun"", ""verb_senses"": [""cram into a cavity"", ""press or force"", ""obstruct"", ""overeat or eat immodestly; make a pig of oneself"", ""treat with grease, fill, and prepare for mounting"", ""fill tightly with a material"", ""fill with a stuffing while cooking""]}",image.13079.jpg,2,The architect looked at the stuff on the table and wondered if it would be enough to finish the project.
2152,skate,"{""noun_senses"": [""sports equipment that is worn on the feet to enable the wearer to glide along and to be propelled by the alternate actions of the legs"", ""large edible rays having a long snout and thick tail with pectoral fins continuous with the head; swim by undulating the edges of the pectoral fins""], ""gold_pos"": ""noun"", ""verb_senses"": [""move along on skates""]}",image.7455.jpg,2,The man carefully cleaned the skate before putting it away for the evening.
2171,rutabaga,"{""noun_senses"": [""the large yellow root of a rutabaga plant used as food"", ""a cruciferous plant with a thick bulbous edible yellow root""], ""verb_senses"": []}",image.6511.jpg,-1,
2176,omen,"{""noun_senses"": [""a sign of something about to happen"", ""a strategically located monarchy on the southern and eastern coasts of the Arabian Peninsula; the economy is dominated by oil""], ""verb_senses"": [""indicate by signs""]}",image.9218.jpg,-1,
2179,group,"{""noun_senses"": [""any number of entities (members) considered as a unit"", ""(chemistry) two or more atoms bound together as a single unit and forming part of a molecule"", ""a set that is closed, associative, has an identity element and every element has an inverse""], ""gold_pos"": ""noun"", ""verb_senses"": [""arrange into a group or groups"", ""form a group or group together""]}",image.8356.jpg,1,The properties of the group were carefully monitored.
2182,genealogy,"{""noun_senses"": [""successive generations of kin"", ""the study or investigation of ancestry and family history""], ""verb_senses"": []}",image.8844.jpg,-1,
2187,rustling,"{""noun_senses"": [""the stealing of cattle"", ""a light noise, like the noise of silk clothing or leaves blowing in the wind""], ""gold_pos"": ""noun"", ""verb_senses"": [""make a dry crackling sound"", ""take illegally"", ""forage food""]}",image.9621.jpg,1,The rancher grew increasingly concerned about the frequent rustling occurring near the edge of the property.
2196,read,"{""verb_senses"": [""interpret something that is written or printed"", ""have or contain a certain wording or form"", ""look at, interpret, and say out loud something that is written or printed"", ""obtain data from magnetic tapes"", ""interpret the significance of, as of palms, tea leaves, intestines, the sky; also of human behavior"", ""interpret something in a certain way; convey a particular meaning or impression"", ""be a student of a certain subject"", ""indicate a certain reading; of gauges and instruments"", ""audition for a stage role by reading parts of a role"", ""to hear and understand"", ""make sense of a language""], ""gold_pos"": ""verb"", ""noun_senses"": [""something that is read""]}",image.10483.jpg,1,The actor was asked to read the part.
2208,residency,"{""noun_senses"": [""the act of dwelling in a place"", ""the position of physician who is receiving special training in a hospital (usually after completing an internship)""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.13517.jpg,2,He was worried that the requirements for his residency would be too difficult to meet.
2214,draw,"{""noun_senses"": [""a gully that is shallower than a ravine"", ""an entertainer who attracts large audiences"", ""the finish of a contest in which the score is tied and the winner is undecided"", ""anything (straws or pebbles etc.) taken or chosen at random"", ""a playing card or cards dealt or taken from the pack"", ""a golf shot that curves to the left for a right-handed golfer"", ""(American football) the quarterback moves back as if to pass and then hands the ball to the fullback who is running toward the line of scrimmage"", ""poker in which a player can discard cards and receive substitutes from the dealer"", ""the act of drawing or hauling something""], ""gold_pos"": ""noun"", ""verb_senses"": [""cause to move by pulling"", ""get or derive"", ""make a mark or lines on a surface"", ""make, formulate, or derive in the mind"", ""bring, take, or pull out of a container or from under a cover"", ""represent by making a drawing of, as with a pencil, chalk, etc. on a surface"", ""take liquid out of a container or well"", ""give a description of"", ""select or take in from a given group or region"", ""elicit responses, such as objections, criticism, applause, etc."", ""suck in or take (air)"", ""move or go steadily or gradually"", ""remove (a commodity) from (a supply source)"", ""choose at random"", ""earn or achieve a base by being walked by the pitcher"", ""bring or lead someone to a certain action or condition"", ""cause to flow"", ""write a legal document or paper"", ""engage in drawing"", ""move or pull so as to cover or uncover something"", ""allow a draft"", ""require a specified depth for floating"", ""pull (a person) apart with four horses tied to his extremities, so as to execute him"", ""cause to move in a certain direction by exerting a force upon, either physically or in an abstract sense"", ""take in, also metaphorically"", ""direct toward itself or oneself by means of some psychological power or physical attributes"", ""thread on or as if on a string"", ""stretch back a bowstring (on an archer's bow)"", ""pass over, across, or through"", ""finish a game with an equal number of points, goals, etc."", ""contract"", ""reduce the diameter of (a wire or metal rod) by pulling it through a die"", ""steep; pass through a strainer"", ""remove the entrails of"", ""flatten, stretch, or mold metal or glass, by rolling or by pulling it through a die or by stretching"", ""cause to localize at one point""]}",image.8118.jpg,5,The scout spent several minutes examining the draw.
2215,smile,"{""noun_senses"": [""a facial expression characterized by turning up the corners of the mouth; usually shows pleasure or amusement""], ""verb_senses"": [""change one's facial expression by spreading the lips, often to signal pleasure"", ""express with a smile""]}",image.12677.jpg,-1,
2218,democracy,"{""noun_senses"": [""the political orientation of those who favor government by the people or by their elected representatives"", ""a political system in which the supreme power lies in a body of citizens who can elect people to represent them"", ""the doctrine that the numerical majority of an organized group can make decisions binding on the whole group""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.8264.jpg,2,The strength of their democracy was the primary concern during the heated debate.
2219,mombin,"{""noun_senses"": [""common tropical American shrub or small tree with purplish fruit"", ""purplish tropical fruit""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.10313.jpg,1,The artist spent several hours capturing the unique features of the mombin.
2221,study,"{""noun_senses"": [""a detailed critical inspection"", ""applying the mind to learning and understanding a subject (especially by reading)"", ""a written document describing the findings of some individual or group"", ""a state of deep mental absorption"", ""a room used for reading and writing and studying"", ""a branch of knowledge"", ""preliminary drawing for later elaboration"", ""attentive consideration and meditation"", ""someone who memorizes quickly and easily (as the lines for a part in a play)"", ""a composition intended to develop one aspect of the performer's technique""], ""gold_pos"": ""noun"", ""verb_senses"": [""consider in detail and subject to an analysis in order to discover essential features or meaning"", ""be a student; follow a course of study; be enrolled at an institute of learning"", ""give careful consideration to"", ""be a student of a certain subject"", ""learn by reading books"", ""think intently and at length, as for spiritual purposes""]}",image.13542.jpg,5,He spent his final years perfecting the study.
2226,denim,"{""noun_senses"": [""(usually plural) close-fitting trousers of heavy denim for manual work or casual wear"", ""a coarse durable twill-weave cotton fabric""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.6560.jpg,2,The tailor carefully examined the denim before starting the next task.
2229,kauri,"{""noun_senses"": [""resin of the kauri trees of New Zealand; found usually as a fossil; also collected for making varnishes and linoleum"", ""tall timber tree of New Zealand having white straight-grained wood"", ""white close-grained wood of a tree of the genus Agathis especially Agathis australis""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.9761.jpg,2,The local expert was tasked with evaluating the kauri found during the expedition.
2234,instrument,"{""noun_senses"": [""a device that requires skill for proper use"", ""the means whereby some act is accomplished"", ""a person used by another to gain an end"", ""(law) a document that states some contractual relationship or grants some right"", ""the semantic role of the entity (usually inanimate) that the agent uses to perform an action or start a process"", ""any of various devices or contrivances that can be used to produce musical tones or sounds""], ""gold_pos"": ""noun"", ""verb_senses"": [""equip with instruments for measuring, recording, or controlling"", ""write an instrumental score for"", ""address a legal document to""]}",image.13558.jpg,6,The council spent hours discussing the instrument before the proceedings began.
2248,disguise,"{""noun_senses"": [""an outward semblance that misrepresents the true nature of something"", ""any attire that modifies the appearance in order to conceal the wearer's identity"", ""the act of concealing the identity of something by modifying its appearance""], ""gold_pos"": ""noun"", ""verb_senses"": [""make unrecognizable""]}",image.10993.jpg,2,The investigator noted that the suspect’s disguise was remarkably convincing.
2250,rustication,"{""noun_senses"": [""the condition naturally attaching to life in the country"", ""the construction of masonry or brickwork in a rustic manner"", ""the action of retiring to and living in the country"", ""temporary dismissal of a student from a university"", ""banishment into the country""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.4999.jpg,2,The local records provide a detailed account of the rustication at the governor's primary residence.
2251,thrift,"{""noun_senses"": [""any of numerous sun-loving low-growing evergreens of the genus Armeria having round heads of pink or white flowers"", ""extreme care in spending money; reluctance to spend money unnecessarily""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.8020.jpg,1,Her mother always insisted that cultivating a little thrift would help them survive the harshest seasons.
2255,yawl,"{""noun_senses"": [""a ship's small boat (usually rowed by 4 or 6 oars)"", ""a sailing vessel with two masts; a small mizzen is aft of the rudderpost""], ""verb_senses"": [""emit long loud cries""]}",image.7896.jpg,-1,
2256,sing,"{""verb_senses"": [""deliver by singing"", ""produce tones with the voice"", ""to make melodious sounds"", ""make a whining, ringing, or whistling sound"", ""divulge confidential information or secrets""], ""gold_pos"": ""verb"", ""noun_senses"": []}",image.11914.jpg,1,The canary began to sing as the pressure increased.
2259,swordfish,"{""noun_senses"": [""flesh of swordfish usually served as steaks"", ""large toothless marine food fish with a long swordlike upper jaw; not completely cold-blooded i.e. they are able to warm their brains and eyes: worldwide in warm waters but feed on cold ocean floor coming to surface at night""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.9526.jpg,2,The villagers were surprised by the size of the swordfish.
2264,drum,"{""noun_senses"": [""a musical percussion instrument; usually consists of a hollow cylinder with a membrane stretched across each end"", ""the sound of a drum"", ""a bulging cylindrical shape; hollow with flat ends"", ""a cylindrical metal container used for shipping or storage of liquids"", ""a hollow cast-iron cylinder attached to the wheel that forms part of the brakes"", ""small to medium-sized bottom-dwelling food and game fishes of shallow coastal and fresh waters that make a drumming noise""], ""gold_pos"": ""noun"", ""verb_senses"": [""make a rhythmic sound"", ""play a percussion instrument"", ""study intensively, as before an exam""]}",image.8933.jpg,4,They spent the afternoon cleaning the drum they found in the garage.
2265,triclinium,"{""noun_senses"": [""a dining room (especially a dining room containing a dining table with couches along three sides)"", ""a dining table with couches along three sides in ancient Rome""], ""verb_senses"": []}",image.697.jpg,-1,
2269,langouste,"{""noun_senses"": [""warm-water lobsters without claws; those from Australia and South Africa usually marketed as frozen tails; caught also in Florida and California"", ""large edible marine crustacean having a spiny carapace but lacking the large pincers of true lobsters""], ""verb_senses"": []}",image.7110.jpg,-1,
2277,give,"{""verb_senses"": [""cause to have, in the abstract sense or physical sense"", ""be the cause or source of"", ""transfer possession of something concrete or abstract to somebody"", ""convey or reveal information"", ""convey, as of a compliment, regards, attention, etc.; bestow"", ""organize or be responsible for"", ""convey or communicate; of a smile, a look, a physical gesture"", ""give as a present; make a gift of"", ""cause to happen or be responsible for"", ""dedicate"", ""give or supply"", ""transmit (knowledge or skills)"", ""bring about"", ""leave with; give temporarily"", ""emit or utter"", ""endure the loss of"", ""place into the hands or custody of"", ""give entirely to a specific person, activity, or cause"", ""give (as medicine)"", ""give or convey physically"", ""bestow"", ""bestow, especially officially"", ""move in order to make room for someone for something"", ""give food to"", ""contribute to some cause"", ""break down, literally or metaphorically"", ""estimate the duration or outcome of something"", ""execute and deliver"", ""deliver in exchange or recompense"", ""afford access to"", ""present to view"", ""perform for an audience"", ""be flexible under stress of physical force"", ""propose"", ""accord by verdict"", ""manifest or show"", ""offer in good faith"", ""submit for consideration, judgment, or use"", ""guide or direct, as by behavior of persuasion"", ""allow to have or take"", ""inflict as a punishment"", ""occur"", ""consent to engage in sexual intercourse with a man"", ""proffer (a body part)""], ""gold_pos"": ""verb"", ""noun_senses"": [""the elasticity of something that can be stretched and returns to its original length""]}",image.13106.jpg,24,I forgot to give the baby.
2281,hash,"{""noun_senses"": [""chopped meat mixed with potatoes and browned"", ""purified resinous extract of the hemp plant; used as a hallucinogen""], ""gold_pos"": ""noun"", ""verb_senses"": [""chop up""]}",image.4663.jpg,1,He spent the entire afternoon preparing the hash for his guests.
2282,hazel,"{""noun_senses"": [""Australian tree grown especially for ornament and its fine-grained wood and bearing edible nuts"", ""the fine-grained wood of a hazelnut tree (genus Corylus) and the hazel tree (Australian genus Pomaderris)"", ""any of several shrubs or small trees of the genus Corylus bearing edible nuts enclosed in a leafy husk"", ""a shade of brown that is yellowish or reddish; it is a greenish shade of brown when used to describe the color of someone's eyes""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.8607.jpg,1,The designer was carefully inspecting the hazel featured in the exhibition.
2285,propitiation,"{""noun_senses"": [""the act of placating and overcoming distrust and animosity"", ""the act of atoning for sin or wrongdoing (especially appeasing a deity)""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.7614.jpg,2,The council believed that a final propitiation was the only way to settle the unrest that had plagued the valley.
2286,extortion,"{""noun_senses"": [""an exorbitant charge"", ""unjust exaction (as by the misuse of authority)"", ""the felonious act of extorting money (as by threats of violence)""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.9047.jpg,2,The community grew restless over the blatant extortion occurring within the local licensing department.
2291,ruin,"{""noun_senses"": [""an irrecoverable state of devastation and destruction"", ""a ruined building"", ""the process of becoming dilapidated"", ""an event that results in destruction"", ""failure that results in a loss of position or reputation"", ""destruction achieved by causing something to be wrecked or ruined""], ""verb_senses"": [""destroy completely; damage irreparably"", ""destroy or cause to fail"", ""reduce to bankruptcy"", ""reduce to ruins"", ""deprive of virginity"", ""fall into ruin""]}",image.9354.jpg,-1,
2292,scream,"{""verb_senses"": [""utter a sudden loud cry"", ""utter or declare in a very loud voice"", ""make a loud, piercing sound""], ""gold_pos"": ""verb"", ""noun_senses"": [""sharp piercing cry"", ""a high-pitched noise resembling a human cry""]}",image.2706.jpg,3,The fan began to scream as the final seconds ticked away.
2299,supernumerary,"{""noun_senses"": [""a person serving no apparent function"", ""a minor actor in crowd scenes""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.10593.jpg,2,"Despite his long tenure with the ensemble, the others still viewed him as a mere supernumerary."
2300,shed,"{""noun_senses"": [""an outbuilding with a single story; used for shelter or storage""], ""verb_senses"": [""get rid of"", ""pour out in drops or small quantities or as if in drops or small quantities"", ""cause or allow (a solid substance) to flow or run out or over"", ""cast off hair, skin, horn, or feathers""]}",image.9706.jpg,-1,
2301,tree,"{""noun_senses"": [""a tall perennial woody plant having a main trunk and branches forming a distinct elevated crown; includes both gymnosperms and angiosperms"", ""a figure that branches from a single root"", ""English actor and theatrical producer noted for his lavish productions of Shakespeare (1853-1917)""], ""gold_pos"": ""noun"", ""verb_senses"": [""force a person or an animal into a position from which he cannot escape"", ""plant with trees"", ""chase an animal up a tree"", ""stretch (a shoe) on a shoetree""]}",image.12638.jpg,1,The lecture provided a fascinating look into the life and growth of the tree.
2309,thrips,"{""noun_senses"": [""any of various small to minute sucking insects with narrow feathery wings if any; they feed on plant sap and many are destructive"", ""any of various small to minute sucking insects with narrow feathery wings if any; they feed on plant sap and many are destructive""], ""verb_senses"": []}",image.3738.jpg,-1,
2315,thirst,"{""noun_senses"": [""a physiological need to drink"", ""strong desire for something (not food or drink)""], ""gold_pos"": ""noun"", ""verb_senses"": [""feel the need to drink"", ""have a craving, appetite, or great desire for""]}",image.2812.jpg,1,He returned from the scorched valley with a thirst that no one in the village could truly satisfy.
2317,holly,"{""noun_senses"": [""any tree or shrub of the genus Ilex having red berries and shiny evergreen leaves with prickly edges"", ""United States rock star (1936-1959)""], ""verb_senses"": []}",image.2228.jpg,-1,
2318,shadow,"{""noun_senses"": [""shade within clear boundaries"", ""an unilluminated area"", ""something existing in perception only"", ""a premonition of something adverse"", ""an indication that something has been present"", ""refuge from danger or observation"", ""a dominating and pervasive presence"", ""a spy employed to follow someone and report their movements"", ""an inseparable companion""], ""gold_pos"": ""noun"", ""verb_senses"": [""follow, usually without the person's knowledge"", ""cast a shadow over"", ""make appear small by comparison""]}",image.8035.jpg,1,The explorer hesitated when he saw the shadow cast upon the ancient altar.
2319,crayfish,"{""noun_senses"": [""warm-water lobsters without claws; those from Australia and South Africa usually marketed as frozen tails; caught also in Florida and California"", ""tiny lobster-like crustaceans usually boiled briefly"", ""small freshwater decapod crustacean that resembles a lobster"", ""large edible marine crustacean having a spiny carapace but lacking the large pincers of true lobsters""], ""verb_senses"": []}",image.8870.jpg,-1,
2323,swan,"{""noun_senses"": [""stately heavy-bodied aquatic bird with very long neck and usually white plumage as adult""], ""verb_senses"": [""to declare or affirm solemnly and formally as true"", ""move about aimlessly or without any destination, often in search of food or employment"", ""sweep majestically""]}",image.9637.jpg,-1,
2328,screamer,"{""noun_senses"": [""someone who communicates vocally in a very loud voice"", ""a sensational newspaper headline"", ""gooselike aquatic bird of South America having a harsh trumpeting call"", ""a very hard hit ball""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.6441.jpg,3,The spectators were stunned by the screamer that appeared at the far end of the field.
2331,beaker,"{""noun_senses"": [""a flatbottomed jar made of glass or plastic; used for chemistry"", ""a cup (usually without a handle)""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.13712.jpg,1,He filled the beaker to the brim and carried it carefully across the room.
2336,endeavor,"{""noun_senses"": [""a purposeful or industrious undertaking (especially one that requires effort or boldness)"", ""earnest and conscientious activity intended to do or accomplish something""], ""verb_senses"": [""attempt by employing effort""]}",image.2954.jpg,-1,
2339,cloud,"{""noun_senses"": [""any collection of particles (e.g., smoke or dust) or gases that is visible"", ""a visible mass of water or ice particles suspended at a considerable altitude"", ""out of touch with reality"", ""a cause of worry or gloom or trouble"", ""suspicion affecting your reputation"", ""a group of many things in the air or on the ground""], ""gold_pos"": ""noun"", ""verb_senses"": [""make overcast or cloudy"", ""make less visible or unclear"", ""billow up in the form of a cloud"", ""make gloomy or depressed"", ""place under suspicion or cast doubt upon"", ""make less clear"", ""colour with streaks or blotches of different shades"", ""make milky or dull""]}",image.2401.jpg,2,"The heavy cloud hung over the community for weeks, leaving no one untouched by its presence."
2348,beefwood,"{""noun_senses"": [""a tropical hardwood tree yielding balata gum and heavy red timber"", ""any of several heavy hard reddish chiefly tropical woods of the families Casuarinaceae and Proteaceae; some used for cabinetwork"", ""any of several Australian trees of the genus Casuarina yielding heavy hard red wood used in cabinetwork"", ""tree or tall shrub with shiny leaves and umbels of fragrant creamy-white flowers; yields hard heavy reddish wood"", ""tree yielding hard heavy reddish wood""], ""verb_senses"": []}",image.7354.jpg,-1,
2349,modernization,"{""noun_senses"": [""making modern in appearance or behavior"", ""a modernized version (as of a play)""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.5170.jpg,1,The director felt that the modernization was his greatest achievement.
2353,redberry,"{""noun_senses"": [""small spiny evergreen shrub of western United States and Mexico with minute flowers and bright red berries"", ""North American perennial herb with alternately compound leaves and racemes of small white flowers followed by bright red oval poisonous berries""], ""verb_senses"": []}",image.307.jpg,-1,
2355,mamey,"{""noun_senses"": [""tropical American tree having edible fruit with a leathery rind"", ""globular or ovoid tropical fruit with thick russet leathery rind and juicy yellow or reddish flesh""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.7882.jpg,2,The farmer spent the entire afternoon carefully tending to the mamey in the center of the orchard.
2359,citrange,"{""noun_senses"": [""more aromatic and acidic than oranges"", ""more aromatic and acid tasting than oranges; used in beverages and marmalade""], ""verb_senses"": []}",image.946.jpg,-1,
2360,depilation,"{""noun_senses"": [""the condition of being void of hair"", ""the act of removing hair (as from an animal skin)""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.12908.jpg,2,The foreman was satisfied with the depilation of the cattle skins before they were sent to the next stage of production.
2367,threaten,"{""verb_senses"": [""pose a threat to; present a danger to"", ""to utter intentions of injury or punishment against:"", ""to be a menacing indication of something:""], ""gold_pos"": ""verb"", ""noun_senses"": []}",image.8557.jpg,2,The general threatened the city.
2375,meditation,"{""noun_senses"": [""continuous and profound contemplation or musing on a subject or series of subjects of a deep or abstruse nature"", ""(religion) contemplation of spiritual matters (usually on religious or philosophical subjects)""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.5190.jpg,2,The scholar spent his final years in profound meditation on the meaning of eternity.
2376,dashboard,"{""noun_senses"": [""protective covering consisting of a panel to protect people from the splashing water or mud etc."", ""instrument panel on an automobile or airplane containing dials and controls""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.3583.jpg,2,The driver spent several minutes scrubbing the thick layer of mud off the dashboard.
2391,mythology,"{""noun_senses"": [""myths collectively; the body of stories associated with a culture or institution or person"", ""the study of myths""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.4801.jpg,1,Mastering Egyptian mythology requires many years of intense focus.
2392,electrification,"{""noun_senses"": [""the activity of thrilling or markedly exciting some person or group"", ""the act of providing electricity""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.4865.jpg,2,The sudden electrification of the theater caught the audience by surprise.
2395,competition,"{""noun_senses"": [""a business relation in which two parties compete to gain customers"", ""an occasion on which a winner is selected from among two or more contestants"", ""the act of competing as for profit or a prize"", ""the contestant you hope to defeat""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.10905.jpg,1,The firm’s future depends entirely on the competition.
2404,indicate,"{""verb_senses"": [""be a signal for or a symptom of"", ""indicate a place, direction, person, or thing; either spatially or figuratively"", ""to state or express briefly"", ""give evidence of"", ""suggest the necessity of an intervention; in medicine""], ""gold_pos"": ""verb"", ""noun_senses"": []}",image.10988.jpg,2,The specialist's report will indicate the treatment.
2408,jockey,"{""noun_senses"": [""someone employed to ride horses in horse races"", ""an operator of some vehicle or machine or apparatus""], ""gold_pos"": ""noun"", ""verb_senses"": [""defeat someone through trickery or deceit"", ""compete (for an advantage or a position)"", ""ride a racehorse as a professional jockey""]}",image.5564.jpg,1,The talented jockey was praised for his precision while navigating the tricky track.
2409,listlessness,"{""noun_senses"": [""a feeling of lack of interest or energy"", ""inactivity resulting from lethargy and lack of vigor or energy""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.9712.jpg,2,The manager was troubled by the growing listlessness of the staff during the final hour of the shift.
2410,dandruff,"{""noun_senses"": [""a condition in which white scales of dead skin are shed by the scalp"", ""loose scales shed from the scalp""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.1887.jpg,2,The stylist told him that the dandruff would be difficult to hide.
2411,citizenship,"{""noun_senses"": [""the status of a citizen with rights and duties"", ""conduct as a citizen""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.13053.jpg,1,The committee met to evaluate his citizenship before making their final decision.
2422,seesaw,"{""noun_senses"": [""a plaything consisting of a board balanced on a fulcrum; the board is ridden up and down by children at either end""], ""verb_senses"": [""ride on a plank"", ""move up and down as if on a seesaw"", ""move unsteadily, with a rocking motion""]}",image.13852.jpg,-1,
2426,mamma,"{""noun_senses"": [""informal terms for a mother"", ""milk-secreting organ of female mammals""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.13865.jpg,2,The biologist closely monitored the mamma during the nursing session.
2427,electricity,"{""noun_senses"": [""a physical phenomenon associated with stationary or moving electrons and protons"", ""energy made available by the flow of electric charge through a conductor"", ""keen and shared excitement""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.2983.jpg,2,The sudden surge of electricity caught everyone in the room off guard.
2435,jolly,"{""noun_senses"": [""a happy party"", ""a yawl used by a ship's sailors for general work""], ""verb_senses"": [""be silly or tease one another""]}",image.2484.jpg,-1,
2440,law,"{""noun_senses"": [""the collection of rules imposed by authority"", ""legal document setting forth rules governing a particular kind of activity"", ""a rule or body of rules of conduct inherent in human nature and essential to or binding upon human society"", ""a generalization that describes recurring facts or events in nature"", ""the branch of philosophy concerned with the law and the principles that lead courts to make the decisions they do"", ""the learned profession that is mastered by graduate study in a law school and that is responsible for the judicial system"", ""the force of policemen and officers""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.4231.jpg,2,The law proved to be his only protection.
2442,labyrinth,"{""noun_senses"": [""complex system of paths or tunnels in which it is easy to get lost"", ""a complex system of interconnecting cavities; concerned with hearing and equilibrium""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.12745.jpg,1,The researchers were finally ready to map the depths of the labyrinth.
2444,vanilla,"{""noun_senses"": [""any of numerous climbing plants of the genus Vanilla having fleshy leaves and clusters of large waxy highly fragrant white or green or topaz flowers"", ""a flavoring prepared from vanilla beans macerated in alcohol (or imitating vanilla beans)"", ""a distinctive fragrant flavor characteristic of vanilla beans""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.12837.jpg,1,The merchant was impressed by the vanilla presented at the regional trade fair.
2451,cabbage,"{""noun_senses"": [""any of various types of cabbage"", ""informal terms for money"", ""any of various cultivars of the genus Brassica oleracea grown for their edible leaves or flowers""], ""gold_pos"": ""noun"", ""verb_senses"": [""make off with belongings of others""]}",image.1151.jpg,3,He spent the morning worried about whether they had enough cabbage to finish the job.
2457,brick,"{""noun_senses"": [""rectangular block of clay baked by the sun or in a kiln; used as a building or paving material"", ""a good fellow; helpful and trustworthy""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.13046.jpg,1,The architect mentioned that the project’s success really came down to that one sturdy brick.
