word_index,word,senses,gold_image,gold_sense,ambiguous_sentence,prompt,label
2651,taco,"{""noun_senses"": [""(ethnic slur) offensive term for a person of Mexican descent"", ""a tortilla rolled cupped around a filling""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.6234.jpg,2,The coordinator mentioned that we were still missing a taco for the lineup.,"Caption: Several tacos are arranged on a plate, generously topped with a vibrant red sauce and a scattering of diced white onions and cilantro. Lime wedges are served alongside, both on the plate with the tacos and in a separate bright blue bowl, suggesting a fresh and zesty accompaniment to the meal. The tortillas appear slightly charred, hinting at a grilled or toasted preparation.
Word: taco
Noun senses:
- (ethnic slur) offensive term for a person of Mexican descent
- a tortilla rolled cupped around a filling
Verb senses:

---
You are given a caption describing an image, along with a list of words and their noun and verb meanings. Based on all of this information, determine whether the word is used as a verb or a noun in the image.",0
2652,refuel,"{""verb_senses"": [""provide with additional fuel, as of aircraft, ships, and cars"", ""take on more fuel, as of a plane, ship, or car""], ""gold_pos"": ""verb"", ""noun_senses"": []}",image.9428.jpg,1,The pilot was authorized to refuel at the designated coordinates.,"Caption: A vehicle is undergoing the process of adding fuel at a gas station, with the nozzle inserted into the fuel tank opening. The green and black pump is actively delivering gasoline, essential for continuing a journey.
Word: refuel
Noun senses:

Verb senses:
- provide with additional fuel, as of aircraft, ships, and cars
- take on more fuel, as of a plane, ship, or car
---
You are given a caption describing an image, along with a list of words and their noun and verb meanings. Based on all of this information, determine whether the word is used as a verb or a noun in the image.",1
2653,kip,"{""noun_senses"": [""sleep"", ""the basic unit of money in Laos"", ""a gymnastic exercise performed starting from a position with the legs over the upper body and moving to an erect position by arching the back and swinging the legs out and down while forcing the chest upright""], ""gold_pos"": ""noun"", ""verb_senses"": [""be asleep""]}",image.13731.jpg,2,The value of that one kip was much higher than he first thought.,"Caption: This depicts the reverse side of a 500 Lao kip banknote, showcasing scenes of agricultural labor – specifically, people harvesting crops like coffee and tea. Decorative floral patterns and traditional Lao designs frame the central imagery, alongside the denomination in numerals and Lao script.
Word: kip
Noun senses:
- sleep
- the basic unit of money in Laos
- a gymnastic exercise performed starting from a position with the legs over the upper body and moving to an erect position by arching the back and swinging the legs out and down while forcing the chest upright
Verb senses:
- be asleep
---
You are given a caption describing an image, along with a list of words and their noun and verb meanings. Based on all of this information, determine whether the word is used as a verb or a noun in the image.",0
2657,musician,"{""noun_senses"": [""someone who plays a musical instrument (as a profession)"", ""artist who composes or conducts music as a profession""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.3057.jpg,1,The musician was commended for the way the final movement was handled during the premiere.,"Caption: A man sits playing an accordion, eyes closed in concentration as he performs. He is dressed in a jacket and slacks, seated on a small stool with a worn suitcase serving as a side table for collections. The setting appears to be a stone-walled street corner, suggesting a street performance.
Word: musician
Noun senses:
- someone who plays a musical instrument (as a profession)
- artist who composes or conducts music as a profession
Verb senses:

---
You are given a caption describing an image, along with a list of words and their noun and verb meanings. Based on all of this information, determine whether the word is used as a verb or a noun in the image.",0
2665,knitting,"{""noun_senses"": [""needlework created by interlacing yarn in a series of connected loops using straight eyeless needles or by machine"", ""creating knitted wear""], ""gold_pos"": ""noun"", ""verb_senses"": [""make (textiles) by knitting"", ""tie or link together"", ""to gather something into small wrinkles or folds""]}",image.7238.jpg,2,She found that her knitting required a great deal of patience.,"Caption: A pair of socks are in progress, one finished and one on needles, demonstrating the craft of knitting with a variegated blue and white yarn. The texture of the knitted fabric is visible, along with the circular needles used in the process, all laid out on a wooden surface.
Word: knitting
Noun senses:
- needlework created by interlacing yarn in a series of connected loops using straight eyeless needles or by machine
- creating knitted wear
Verb senses:
- make (textiles) by knitting
- tie or link together
- to gather something into small wrinkles or folds
---
You are given a caption describing an image, along with a list of words and their noun and verb meanings. Based on all of this information, determine whether the word is used as a verb or a noun in the image.",0
2668,may,"{""noun_senses"": [""the month following April and preceding June"", ""thorny Eurasian shrub of small tree having dense clusters of white to scarlet flowers followed by deep red berries; established as an escape in eastern North America""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.11696.jpg,1,The arrival of the may brought a sudden burst of color to the valley.,"Caption: A noblewoman on horseback is greeted by a suitor, while a procession and celestial vision unfold nearby, suggesting possibilities and hopeful futures.
Word: may
Noun senses:
- the month following April and preceding June
- thorny Eurasian shrub of small tree having dense clusters of white to scarlet flowers followed by deep red berries; established as an escape in eastern North America
Verb senses:

---
You are given a caption describing an image, along with a list of words and their noun and verb meanings. Based on all of this information, determine whether the word is used as a verb or a noun in the image.",0
2670,fillet,"{""noun_senses"": [""a boneless steak cut from the tenderloin of beef"", ""a longitudinal slice or boned side of a fish"", ""a bundle of sensory nerve fibers going to the thalamus"", ""a narrow headband or strip of ribbon worn as a headband"", ""fastener consisting of a narrow strip of welded metal used to join steel members""], ""gold_pos"": ""noun"", ""verb_senses"": [""decorate with a lace of geometric designs"", ""cut into filets""]}",image.10569.jpg,1,The specialist spent quite some time examining the fillet to ensure it met the exact specifications required for the project.,"Caption: A thin, circular cut of cured meat rests on a wooden surface, displaying a rich pink hue with darker edges and visible marbling throughout the fillet. It appears delicately sliced and slightly translucent around the perimeter.
Word: fillet
Noun senses:
- a boneless steak cut from the tenderloin of beef
- a longitudinal slice or boned side of a fish
- a bundle of sensory nerve fibers going to the thalamus
- a narrow headband or strip of ribbon worn as a headband
- fastener consisting of a narrow strip of welded metal used to join steel members
Verb senses:
- decorate with a lace of geometric designs
- cut into filets
---
You are given a caption describing an image, along with a list of words and their noun and verb meanings. Based on all of this information, determine whether the word is used as a verb or a noun in the image.",0
2671,disposal,"{""noun_senses"": [""the power to use something or someone"", ""a method of tending to or managing the affairs of a some group of people (especially the group's business affairs)"", ""the act or means of getting rid of something"", ""a kitchen appliance for disposing of garbage""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.6255.jpg,4,"After the shift ended, the staff realized the disposal would be unable to handle the sudden increase in volume.","Caption: A kitchen sink disposal unit is mounted beneath the sink, connected to the drainpipe and featuring a metallic stopper in the sink opening above. It has a cylindrical shape with a dark gray upper section and a green lower portion, secured with a metal band and connected to plumbing.
Word: disposal
Noun senses:
- the power to use something or someone
- a method of tending to or managing the affairs of a some group of people (especially the group's business affairs)
- the act or means of getting rid of something
- a kitchen appliance for disposing of garbage
Verb senses:

---
You are given a caption describing an image, along with a list of words and their noun and verb meanings. Based on all of this information, determine whether the word is used as a verb or a noun in the image.",0
2687,vellum,"{""noun_senses"": [""a heavy creamy-colored paper resembling parchment"", ""fine parchment prepared from the skin of a young animal e.g. a calf or lamb""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.3518.jpg,2,The texture of the vellum was the primary reason it was selected for the final version of the manuscript.,"Caption: A delicate, aged surface supports intricate cartography, displaying a world view rendered in faded colors and detailed script. The material appears organic, with visible imperfections and a slightly translucent quality, suggesting animal skin was used as a writing surface. The map’s edges are uneven and worn, further emphasizing the antiquity and fragility of the support.
Word: vellum
Noun senses:
- a heavy creamy-colored paper resembling parchment
- fine parchment prepared from the skin of a young animal e.g. a calf or lamb
Verb senses:

---
You are given a caption describing an image, along with a list of words and their noun and verb meanings. Based on all of this information, determine whether the word is used as a verb or a noun in the image.",0
2723,cochineal,"{""noun_senses"": [""a red dyestuff consisting of dried bodies of female cochineal insects"", ""Mexican red scale insect that feeds on cacti; the source of a red dye""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.7067.jpg,2,The naturalist carefully examined the cochineal to determine its origin and potential for the project.,"Caption: A branch displays a cluster of small, white, scale-like insects, potentially cochineal, clinging to the stem and appearing as a cottony mass. Several seed pods lie nearby, suggesting a host plant for these parasites. The insects are concentrated along the branch, indicating a localized infestation.
Word: cochineal
Noun senses:
- a red dyestuff consisting of dried bodies of female cochineal insects
- Mexican red scale insect that feeds on cacti; the source of a red dye
Verb senses:

---
You are given a caption describing an image, along with a list of words and their noun and verb meanings. Based on all of this information, determine whether the word is used as a verb or a noun in the image.",0
2744,fall,"{""verb_senses"": [""descend in free fall under the influence of gravity"", ""move downward and lower, but not necessarily all the way"", ""pass suddenly and passively into a state of body or mind"", ""come under, be classified or included"", ""fall from clouds"", ""suffer defeat, failure, or ruin"", ""die, as in battle or in a hunt"", ""touch or seem as if touching visually or audibly"", ""be captured"", ""occur at a specified time or place"", ""decrease in size, extent, or range"", ""yield to temptation or sin"", ""lose office or power"", ""to be given by assignment or distribution"", ""move in a specified direction"", ""be due"", ""lose one's chastity"", ""to be given by right or inheritance"", ""come into the possession of"", ""fall to somebody by assignment or lot"", ""be inherited by"", ""slope downward"", ""lose an upright position suddenly"", ""drop oneself to a lower or less erect position"", ""fall or flow in a certain way"", ""assume a disappointed or sad expression"", ""be cast down"", ""come out; issue"", ""be born, used chiefly of lambs"", ""begin vigorously"", ""go as if by falling"", ""come as if by falling""], ""gold_pos"": ""verb"", ""noun_senses"": [""the season when the leaves fall from the trees"", ""a sudden drop from an upright position"", ""the lapse of mankind into sinfulness because of the sin of Adam and Eve"", ""a downward slope or bend"", ""a lapse into sin; a loss of innocence or of chastity"", ""a sudden decline in strength or number or importance"", ""a movement downward"", ""the act of surrendering (usually under agreed conditions)"", ""the time of day immediately following sunset"", ""when a wrestler's shoulders are forced to the mat"", ""a free and rapid descent by the force of gravity"", ""a sudden sharp decrease in some quantity""]}",image.14268.jpg,1,The giant will fall before the day is over.,"Caption: A man is captured mid-air, seemingly losing balance and tumbling downwards. His body is contorted in a dynamic pose, suggesting a sudden and uncontrolled descent. Arms are outstretched as if attempting to regain stability, while legs flail in the motion of a fall.
Word: fall
Noun senses:
- the season when the leaves fall from the trees
- a sudden drop from an upright position
- the lapse of mankind into sinfulness because of the sin of Adam and Eve
- a downward slope or bend
- a lapse into sin; a loss of innocence or of chastity
- a sudden decline in strength or number or importance
- a movement downward
- the act of surrendering (usually under agreed conditions)
- the time of day immediately following sunset
- when a wrestler's shoulders are forced to the mat
- a free and rapid descent by the force of gravity
- a sudden sharp decrease in some quantity
Verb senses:
- descend in free fall under the influence of gravity
- move downward and lower, but not necessarily all the way
- pass suddenly and passively into a state of body or mind
- come under, be classified or included
- fall from clouds
- suffer defeat, failure, or ruin
- die, as in battle or in a hunt
- touch or seem as if touching visually or audibly
- be captured
- occur at a specified time or place
- decrease in size, extent, or range
- yield to temptation or sin
- lose office or power
- to be given by assignment or distribution
- move in a specified direction
- be due
- lose one's chastity
- to be given by right or inheritance
- come into the possession of
- fall to somebody by assignment or lot
- be inherited by
- slope downward
- lose an upright position suddenly
- drop oneself to a lower or less erect position
- fall or flow in a certain way
- assume a disappointed or sad expression
- be cast down
- come out; issue
- be born, used chiefly of lambs
- begin vigorously
- go as if by falling
- come as if by falling
---
You are given a caption describing an image, along with a list of words and their noun and verb meanings. Based on all of this information, determine whether the word is used as a verb or a noun in the image.",1
2746,overpower,"{""verb_senses"": [""overcome by superior force"", ""overcome, as with emotions or perceptual stimuli""], ""gold_pos"": ""verb"", ""noun_senses"": []}",image.194.jpg,1,The sudden surge of the crowd began to overpower the stewards at the entrance.,"Caption: A wrestler demonstrates complete dominance, lifting and controlling an opponent with significant force and leverage. The positioning suggests a clear imbalance of power, with one athlete exerting control over the other’s body and movement.
Word: overpower
Noun senses:

Verb senses:
- overcome by superior force
- overcome, as with emotions or perceptual stimuli
---
You are given a caption describing an image, along with a list of words and their noun and verb meanings. Based on all of this information, determine whether the word is used as a verb or a noun in the image.",1
2756,shakedown,"{""noun_senses"": [""initial adjustments to improve the functioning or the efficiency and to bring to a more satisfactory state"", ""a very thorough search of a person or a place"", ""extortion of money (as by blackmail)""], ""gold_pos"": ""noun"", ""verb_senses"": []}",image.2859.jpg,1,The director mentioned that a shakedown was necessary before the final launch.,"Caption: A Ford rally car kicks up dirt and debris during a testing session, likely a pre-event shakedown to fine-tune the vehicle and driver for optimal performance on the challenging course ahead. The car is mid-turn, showcasing its suspension and handling capabilities as it navigates the rough terrain, with spectators visible in the background.
Word: shakedown
Noun senses:
- initial adjustments to improve the functioning or the efficiency and to bring to a more satisfactory state
- a very thorough search of a person or a place
- extortion of money (as by blackmail)
Verb senses:

---
You are given a caption describing an image, along with a list of words and their noun and verb meanings. Based on all of this information, determine whether the word is used as a verb or a noun in the image.",0
11,upset,"{""verb_senses"": [""disturb the balance or stability of"", ""cause to lose one's composure"", ""move deeply"", ""cause to overturn from an upright or normal position"", ""form metals with a swage"", ""defeat suddenly and unexpectedly""], ""gold_pos"": ""verb"", ""noun_senses"": [""an unhappy and worried mental state"", ""the act of disturbing the mind or body"", ""a physical condition in which there is a disturbance of normal functioning"", ""a tool used to thicken or spread metal (the end of a bar or a rivet etc.) by forging or hammering or swaging"", ""the act of upsetting something"", ""an improbable and unexpected victory""]}",image.185.jpg,6,The unexpected performance by the rookie is going to upset the veteran.,"Caption: A young man appears deeply upset, his gaze averted and a slight grimace on his face as he holds the head of a severed man, blood still visible around the neck and mouth. The expression suggests a complex mix of shock, regret, and perhaps even fear following a violent act.
Word: upset
Noun senses:
- an unhappy and worried mental state
- the act of disturbing the mind or body
- a physical condition in which there is a disturbance of normal functioning
- a tool used to thicken or spread metal (the end of a bar or a rivet etc.) by forging or hammering or swaging
- the act of upsetting something
- an improbable and unexpected victory
Verb senses:
- disturb the balance or stability of
- cause to lose one's composure
- move deeply
- cause to overturn from an upright or normal position
- form metals with a swage
- defeat suddenly and unexpectedly
---
You are given a caption describing an image, along with a list of words and their noun and verb meanings. Based on all of this information, determine whether the word is used as a verb or a noun in the image.",1
33,paddle,"{""verb_senses"": [""propel with a paddle"", ""play in or as if in water, as of small children"", ""swim like a dog in shallow water"", ""walk unsteadily"", ""give a spanking to; subject to a spanking"", ""stir with a paddle""], ""gold_pos"": ""verb"", ""noun_senses"": [""small wooden bat with a flat surface; used for hitting balls in various games"", ""a blade of a paddle wheel or water wheel"", ""an instrument of punishment consisting of a flat board"", ""a short light oar used without an oarlock to propel a canoe or small boat""]}",image.545.jpg,5,They paddle after dinner was served.,"Caption: A woman gestures emphatically while a child leans against her, near scattered hats and what appears to be a broken or discarded paddle on the floor.
Word: paddle
Noun senses:
- small wooden bat with a flat surface; used for hitting balls in various games
- a blade of a paddle wheel or water wheel
- an instrument of punishment consisting of a flat board
- a short light oar used without an oarlock to propel a canoe or small boat
Verb senses:
- propel with a paddle
- play in or as if in water, as of small children
- swim like a dog in shallow water
- walk unsteadily
- give a spanking to; subject to a spanking
- stir with a paddle
---
You are given a caption describing an image, along with a list of words and their noun and verb meanings. Based on all of this information, determine whether the word is used as a verb or a noun in the image.",1
72,bottle,"{""verb_senses"": [""store (liquids or gases) in bottles"", ""put into bottles""], ""gold_pos"": ""verb"", ""noun_senses"": [""a glass or plastic vessel used for storing drinks or other liquids; typically cylindrical without handles and with a narrow neck that can be plugged or capped"", ""the quantity contained in a bottle"", ""a vessel fitted with a flexible teat and filled with milk or formula; used as a substitute for breast feeding infants and very young children""]}",image.1160.jpg,2,The fruit was bottled for preservation.,"Caption: A person is carefully pouring liquid from a pitcher into a bottle using a funnel, with other bottles visible nearby on a wooden table.
Word: bottle
Noun senses:
- a glass or plastic vessel used for storing drinks or other liquids; typically cylindrical without handles and with a narrow neck that can be plugged or capped
- the quantity contained in a bottle
- a vessel fitted with a flexible teat and filled with milk or formula; used as a substitute for breast feeding infants and very young children
Verb senses:
- store (liquids or gases) in bottles
- put into bottles
---
You are given a caption describing an image, along with a list of words and their noun and verb meanings. Based on all of this information, determine whether the word is used as a verb or a noun in the image.",1
142,ambush,"{""verb_senses"": [""wait in hiding to attack"", ""hunt (quarry) by stalking and ambushing""], ""gold_pos"": ""verb"", ""noun_senses"": [""the act of concealing yourself and lying in wait to attack by surprise""]}",image.2146.jpg,1,The specialized team was prepared to ambush the target at the edge of the clearing.,"Caption: Soldiers lie in wait, rifles at the ready, positioned amongst the trees and behind a felled log, while one directs attention towards a distant point – a clear preparation for a surprise attack.
Word: ambush
Noun senses:
- the act of concealing yourself and lying in wait to attack by surprise
Verb senses:
- wait in hiding to attack
- hunt (quarry) by stalking and ambushing
---
You are given a caption describing an image, along with a list of words and their noun and verb meanings. Based on all of this information, determine whether the word is used as a verb or a noun in the image.",1
148,foul,"{""noun_senses"": [""an act that violates the rules of a sport""], ""gold_pos"": ""verb"", ""verb_senses"": [""hit a foul ball"", ""make impure"", ""become or cause to become obstructed"", ""commit a foul; break the rules"", ""spot, stain, or pollute"", ""make unclean"", ""become soiled and dirty""]}",image.2221.jpg,4,The athlete was told that he must not foul while he was on that part of the field.,"Caption: A player attempts to maintain possession of the ball while being closely marked by two opponents, one of whom is reaching in a way that could be interpreted as illegal contact. The intensity of the challenge suggests a potentially contentious moment during the match.
Word: foul
Noun senses:
- an act that violates the rules of a sport
Verb senses:
- hit a foul ball
- make impure
- become or cause to become obstructed
- commit a foul; break the rules
- spot, stain, or pollute
- make unclean
- become soiled and dirty
---
You are given a caption describing an image, along with a list of words and their noun and verb meanings. Based on all of this information, determine whether the word is used as a verb or a noun in the image.",1
157,assort,"{""verb_senses"": [""keep company with; hang out with"", ""arrange or order by classes or categories""], ""gold_pos"": ""verb"", ""noun_senses"": []}",image.1704.jpg,2,She likes to assort her friends.,"Caption: Workers carefully assort bunches of green plantains, inspecting and likely grading them as they move along a water-filled channel. Several individuals are focused on the task, positioned along the length of the trough to efficiently process the harvest.
Word: assort
Noun senses:

Verb senses:
- keep company with; hang out with
- arrange or order by classes or categories
---
You are given a caption describing an image, along with a list of words and their noun and verb meanings. Based on all of this information, determine whether the word is used as a verb or a noun in the image.",1
313,paint,"{""verb_senses"": [""make a painting"", ""apply paint to; coat with paint"", ""make a painting of"", ""apply a liquid to; e.g., paint the gutters with linseed oil""], ""gold_pos"": ""verb"", ""noun_senses"": [""a substance used as a coating to protect or decorate a surface (especially a mixture of pigment suspended in a liquid); dries to form a hard coating"", ""(basketball) a space (including the foul line) in front of the basket at each end of a basketball court; usually painted a different color from the rest of the court"", ""makeup consisting of a pink or red powder applied to the cheeks""]}",image.4308.jpg,1,The artist was commissioned to paint the grand entrance.,"Caption: Several people are engaged in the act of applying color to canvas, with brushes and palettes visible throughout the room. An instructor demonstrates techniques while students attempt to replicate the style on their own canvases, creating landscapes with visible brushstrokes and layered textures. Jars of brushes and various shades of color sit at the base of the easels, suggesting a dedicated workspace for artistic creation.
Word: paint
Noun senses:
- a substance used as a coating to protect or decorate a surface (especially a mixture of pigment suspended in a liquid); dries to form a hard coating
- (basketball) a space (including the foul line) in front of the basket at each end of a basketball court; usually painted a different color from the rest of the court
- makeup consisting of a pink or red powder applied to the cheeks
Verb senses:
- make a painting
- apply paint to; coat with paint
- make a painting of
- apply a liquid to; e.g., paint the gutters with linseed oil
---
You are given a caption describing an image, along with a list of words and their noun and verb meanings. Based on all of this information, determine whether the word is used as a verb or a noun in the image.",1
333,scan,"{""noun_senses"": [""the act of scanning; systematic examination of a prescribed region"", ""an image produced by scanning""], ""gold_pos"": ""verb"", ""verb_senses"": [""examine minutely or intensely"", ""examine hastily"", ""make a wide, sweeping search of"", ""conform to a metrical pattern"", ""move a light beam over; in electronics, to reproduce an image"", ""read metrically"", ""obtain data from magnetic tapes""]}",image.4515.jpg,5,The specialist was asked to scan the passage before the meeting.,"Caption: A medical facility features equipment used to scan the body for diagnostic purposes, including a large, circular machine and a sliding patient table. The room is equipped with monitoring screens and storage cabinets, prepared for imaging procedures.
Word: scan
Noun senses:
- the act of scanning; systematic examination of a prescribed region
- an image produced by scanning
Verb senses:
- examine minutely or intensely
- examine hastily
- make a wide, sweeping search of
- conform to a metrical pattern
- move a light beam over; in electronics, to reproduce an image
- read metrically
- obtain data from magnetic tapes
---
You are given a caption describing an image, along with a list of words and their noun and verb meanings. Based on all of this information, determine whether the word is used as a verb or a noun in the image.",1
404,enjoy,"{""verb_senses"": [""derive or receive pleasure from; get enjoyment from; take pleasure in"", ""have benefit from"", ""get pleasure from"", ""have for one's benefit"", ""take delight in""], ""gold_pos"": ""verb"", ""noun_senses"": []}",image.3180.jpg,1,He will enjoy a substantial inheritance.,"Caption: A woman appears to truly enjoy preparing a meal, smiling as she cooks with multiple pots and pans on the stove. She seems comfortable and happy in her kitchen, moving with ease while focused on the food.
Word: enjoy
Noun senses:

Verb senses:
- derive or receive pleasure from; get enjoyment from; take pleasure in
- have benefit from
- get pleasure from
- have for one's benefit
- take delight in
---
You are given a caption describing an image, along with a list of words and their noun and verb meanings. Based on all of this information, determine whether the word is used as a verb or a noun in the image.",1
481,whip,"{""verb_senses"": [""beat severely with a whip or rod"", ""defeat thoroughly"", ""thrash about flexibly in the manner of a whiplash"", ""strike as if by whipping"", ""whip with or as if with a wire whisk"", ""subject to harsh criticism""], ""gold_pos"": ""verb"", ""noun_senses"": [""an instrument with a handle and a flexible lash that is used for whipping"", ""a legislator appointed by the party to enforce discipline"", ""a dessert made of sugar and stiffly beaten egg whites or cream and usually flavored with fruit"", ""(golf) the flexibility of the shaft of a golf club"", ""a quick blow delivered with a whip or whiplike object""]}",image.6017.jpg,4,Despair whip across her face.,"Caption: A wrestler delivers a hair pull, extending an opponent’s head back as if with a whip. The force of the move is evident in the contorted position of the receiving wrestler.
Word: whip
Noun senses:
- an instrument with a handle and a flexible lash that is used for whipping
- a legislator appointed by the party to enforce discipline
- a dessert made of sugar and stiffly beaten egg whites or cream and usually flavored with fruit
- (golf) the flexibility of the shaft of a golf club
- a quick blow delivered with a whip or whiplike object
Verb senses:
- beat severely with a whip or rod
- defeat thoroughly
- thrash about flexibly in the manner of a whiplash
- strike as if by whipping
- whip with or as if with a wire whisk
- subject to harsh criticism
---
You are given a caption describing an image, along with a list of words and their noun and verb meanings. Based on all of this information, determine whether the word is used as a verb or a noun in the image.",1
482,enlighten,"{""verb_senses"": [""make understand"", ""give spiritual insight to; in religion"", ""make free from confusion or ambiguity; make clear""], ""gold_pos"": ""verb"", ""noun_senses"": []}",image.285.jpg,2,The guru hoped to enlighten the followers after their long trip.,"Caption: A moment of connection and shared humanity is captured as Pope Francis gently touches the hands of a couple, perhaps offering comfort or a blessing, with a sense of spiritual guidance and understanding passing between them.
Word: enlighten
Noun senses:

Verb senses:
- make understand
- give spiritual insight to; in religion
- make free from confusion or ambiguity; make clear
---
You are given a caption describing an image, along with a list of words and their noun and verb meanings. Based on all of this information, determine whether the word is used as a verb or a noun in the image.",1
489,grill,"{""verb_senses"": [""cook over a grill"", ""examine thoroughly""], ""gold_pos"": ""verb"", ""noun_senses"": [""cooking by direct exposure to radiant heat (as over a fire or under a grill)""]}",image.6092.jpg,1,The cook was prepared to grill the brat after the lunch shift ended.,"Caption: A metal grill sits on a patch of green grass, loaded with various pieces of marinated chicken and peppers cooking over glowing charcoal briquettes. The grill has handles on either side and a lower shelf for storage, casting a shadow on the lawn.
Word: grill
Noun senses:
- cooking by direct exposure to radiant heat (as over a fire or under a grill)
Verb senses:
- cook over a grill
- examine thoroughly
---
You are given a caption describing an image, along with a list of words and their noun and verb meanings. Based on all of this information, determine whether the word is used as a verb or a noun in the image.",1
567,overtake,"{""verb_senses"": [""catch up with and possibly overtake"", ""travel past"", ""overcome, as with emotions or perceptual stimuli""], ""gold_pos"": ""verb"", ""noun_senses"": [""going by something that is moving in order to get in front of it""]}",image.6760.jpg,1,The storm began to overtake the hikers as they reached the narrow pass.,"Caption: A red truck is shown passing a white van on a multi-lane highway, moving from a slower to a faster lane to complete the maneuver.
Word: overtake
Noun senses:
- going by something that is moving in order to get in front of it
Verb senses:
- catch up with and possibly overtake
- travel past
- overcome, as with emotions or perceptual stimuli
---
You are given a caption describing an image, along with a list of words and their noun and verb meanings. Based on all of this information, determine whether the word is used as a verb or a noun in the image.",1
582,haul,"{""verb_senses"": [""draw slowly or heavily"", ""transport in a vehicle""], ""gold_pos"": ""verb"", ""noun_senses"": [""the activity of transporting goods by truck""]}",image.2799.jpg,2,The team had to haul the equipment across the rugged mountain pass before the storm arrived.,"Caption: Two horses are harnessed to a large, decorated wagon filled with barrels, ready to haul a celebratory load down the street. A driver sits atop the carriage, and people are visible both on the wagon and alongside it, suggesting a parade or festival.
Word: haul
Noun senses:
- the activity of transporting goods by truck
Verb senses:
- draw slowly or heavily
- transport in a vehicle
---
You are given a caption describing an image, along with a list of words and their noun and verb meanings. Based on all of this information, determine whether the word is used as a verb or a noun in the image.",1
610,lecture,"{""verb_senses"": [""deliver a lecture or talk"", ""censure severely or angrily""], ""gold_pos"": ""verb"", ""noun_senses"": [""a speech that is open to the public"", ""a lengthy rebuke"", ""teaching by giving a discourse on some subject (typically to a class)""]}",image.7107.jpg,1,The coach had to lecture the players about the game.,"Caption: A professor stands at a raised lectern, reading to a room full of students who are diligently taking notes and engaging with the material. Several individuals are actively pointing to texts, seemingly participating in a discussion or debate sparked by the presented information, while others attentively listen. The setting appears to be a scholastic environment, likely a university, with students seated on benches and focused on the instruction being delivered.
Word: lecture
Noun senses:
- a speech that is open to the public
- a lengthy rebuke
- teaching by giving a discourse on some subject (typically to a class)
Verb senses:
- deliver a lecture or talk
- censure severely or angrily
---
You are given a caption describing an image, along with a list of words and their noun and verb meanings. Based on all of this information, determine whether the word is used as a verb or a noun in the image.",1
620,slam,"{""verb_senses"": [""close violently"", ""strike violently"", ""dance the slam dance"", ""throw violently""], ""gold_pos"": ""verb"", ""noun_senses"": [""winning all or all but one of the tricks in bridge"", ""the noise made by the forceful impact of two objects"", ""a forceful impact that makes a loud noise"", ""an aggressive remark directed at a person like a missile and intended to have a telling effect""]}",image.7188.jpg,3,The music made everyone want to slam.,"Caption: A chaotic scene unfolds as a person is lifted into the air by a crowd, arms reaching up to support and propel them during a vigorous performance, embodying the energy of a musical event where physical expression is unrestrained.
Word: slam
Noun senses:
- winning all or all but one of the tricks in bridge
- the noise made by the forceful impact of two objects
- a forceful impact that makes a loud noise
- an aggressive remark directed at a person like a missile and intended to have a telling effect
Verb senses:
- close violently
- strike violently
- dance the slam dance
- throw violently
---
You are given a caption describing an image, along with a list of words and their noun and verb meanings. Based on all of this information, determine whether the word is used as a verb or a noun in the image.",1
829,hang,"{""verb_senses"": [""be suspended or hanging"", ""cause to be hanging or suspended"", ""kill by hanging"", ""let drop or droop"", ""fall or flow in a certain way"", ""be menacing, burdensome, or oppressive"", ""give heed (to)"", ""be suspended or poised"", ""hold on tightly or tenaciously"", ""be exhibited"", ""prevent from reaching a verdict, of a jury"", ""decorate or furnish with something suspended"", ""be placed in position as by a hinge"", ""place in position as by a hinge so as to allow free movement in one direction"", ""suspend (meat) in order to get a gamey taste""], ""gold_pos"": ""verb"", ""noun_senses"": [""a special way of doing something"", ""the way a garment hangs"", ""a gymnastic exercise performed on the rings or horizontal bar or parallel bars when the gymnast's weight is supported by the arms""]}",image.7736.jpg,3,The committee decided to hang the former president in the lobby.,"Caption: A man is suspended by a rope, his feet dangling just above the ground as a group of figures, some in elaborate attire and others more casually dressed, observe the scene. One figure points towards the man while seated on a horse, and others look on with varied expressions, set within a wooded landscape.
Word: hang
Noun senses:
- a special way of doing something
- the way a garment hangs
- a gymnastic exercise performed on the rings or horizontal bar or parallel bars when the gymnast's weight is supported by the arms
Verb senses:
- be suspended or hanging
- cause to be hanging or suspended
- kill by hanging
- let drop or droop
- fall or flow in a certain way
- be menacing, burdensome, or oppressive
- give heed (to)
- be suspended or poised
- hold on tightly or tenaciously
- be exhibited
- prevent from reaching a verdict, of a jury
- decorate or furnish with something suspended
- be placed in position as by a hinge
- place in position as by a hinge so as to allow free movement in one direction
- suspend (meat) in order to get a gamey taste
---
You are given a caption describing an image, along with a list of words and their noun and verb meanings. Based on all of this information, determine whether the word is used as a verb or a noun in the image.",1
