word_index,word,word_phrase,senses,gold_image,gold_pos,gold_sense,prompt
12258,spruce,'conifer' is a hypernym of the specific sense of 'spruce'.,"{""n"": [""light soft moderately strong wood of spruce trees; used especially for timbers and millwork"", ""any coniferous tree of the genus Picea""], ""v"": [""make neat, smart, or trim"", ""dress and groom with particular care, as for a special occasion""], ""a"": [""marked by up-to-dateness in dress and manners""]}",image.15398.jpg,n,2.0,"the noun 'spruce' that can be interpreted as:
 1. light soft moderately strong wood of spruce trees; used especially for timbers and millwork
 2. any coniferous tree of the genus Picea
---
Generate a natural ambiguous sentence using polysemous word 'spruce' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'spruce' should be interpreted as 'any coniferous tree of the genus Picea'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
12261,election,'vote' is a hypernym of the specific sense of 'election'.,"{""n"": [""a vote to select the winner of a position or political office"", ""the act of selecting someone or something; the exercise of deliberate choice"", ""the status or fact of being elected"", ""the predestination of some individuals as objects of divine mercy (especially as conceived by Calvinists)""]}",image.7307.jpg,n,1.0,"the noun 'election' that can be interpreted as:
 1. a vote to select the winner of a position or political office
 2. the act of selecting someone or something; the exercise of deliberate choice
 3. the status or fact of being elected
 4. the predestination of some individuals as objects of divine mercy (especially as conceived by Calvinists)
---
Generate a natural ambiguous sentence using polysemous word 'election' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'election' should be interpreted as 'a vote to select the winner of a position or political office'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
12265,sampler,'embroidery' is a hypernym of the specific sense of 'sampler'.,"{""n"": [""an observation station that is set up to make sample observations of something"", ""someone who samples food or drink for its quality"", ""an assortment of various samples"", ""a piece of embroidery demonstrating skill with various stitches""]}",image.11806.jpg,n,4.0,"the noun 'sampler' that can be interpreted as:
 1. an observation station that is set up to make sample observations of something
 2. someone who samples food or drink for its quality
 3. an assortment of various samples
 4. a piece of embroidery demonstrating skill with various stitches
---
Generate a natural ambiguous sentence using polysemous word 'sampler' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'sampler' should be interpreted as 'a piece of embroidery demonstrating skill with various stitches'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
12269,snowball,'ball' is a hypernym of the specific sense of 'snowball'.,"{""n"": [""plant having heads of fragrant white trumpet-shaped flowers; grows in sandy arid regions"", ""ball of ice cream covered with coconut and usually chocolate sauce"", ""ball of crushed ice with fruit syrup"", ""snow pressed into a ball for throwing (playfully)""], ""v"": [""increase or accumulate at a rapidly accelerating rate"", ""throw snowballs at""]}",image.9161.jpg,n,4.0,"the noun 'snowball' that can be interpreted as:
 1. plant having heads of fragrant white trumpet-shaped flowers; grows in sandy arid regions
 2. ball of ice cream covered with coconut and usually chocolate sauce
 3. ball of crushed ice with fruit syrup
 4. snow pressed into a ball for throwing (playfully)
---
Generate a natural ambiguous sentence using polysemous word 'snowball' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'snowball' should be interpreted as 'snow pressed into a ball for throwing (playfully)'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
12270,cumulus,'cloud' is a hypernym of the specific sense of 'cumulus'.,"{""n"": [""a globular cloud"", ""a collection of objects laid on top of each other""]}",image.8523.jpg,n,1.0,"the noun 'cumulus' that can be interpreted as:
 1. a globular cloud
 2. a collection of objects laid on top of each other
---
Generate a natural ambiguous sentence using polysemous word 'cumulus' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'cumulus' should be interpreted as 'a globular cloud'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
12272,plug,'hit' is a hypernym of the specific sense of 'plug'.,"{""n"": [""blockage consisting of an object designed to fill a hole tightly"", ""a wad of something chewable as tobacco"", ""blatant or sensational promotion"", ""electrical device that fits into the cylinder head of an internal-combustion engine and ignites the gas by means of an electric spark"", ""an electrical device with two or three pins that is inserted in a socket to make an electrical connection"", ""an upright hydrant for drawing water to use in fighting a fire"", ""an old or over-worked horse""], ""v"": [""fill or close tightly with or as if with a plug"", ""persist in working hard"", ""deliver a quick blow to"", ""make a plug for; praise the qualities or in order to sell or promote"", ""insert a plug into"", ""insert as a plug""]}",image.9056.jpg,v,3.0,"the verb 'plug' that can be interpreted as:
 1. fill or close tightly with or as if with a plug
 2. persist in working hard
 3. deliver a quick blow to
 4. make a plug for; praise the qualities or in order to sell or promote
 5. insert a plug into
 6. insert as a plug
---
Generate a natural ambiguous sentence using polysemous word 'plug' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the verb 'plug' should be interpreted as 'deliver a quick blow to'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
12284,gun,'weapon' is a hypernym of the specific sense of 'gun'.,"{""n"": [""a weapon that discharges a missile at high velocity (especially from a metal tube or barrel)"", ""large but transportable armament"", ""a person who shoots a gun (as regards their ability)"", ""a professional killer who uses a gun"", ""a hand-operated pump that resembles a revolver; forces grease into parts of a machine"", ""a pedal that controls the throttle valve"", ""the discharge of a firearm as signal or as a salute in military ceremonies""], ""v"": [""shoot with a gun""]}",image.7812.jpg,n,2.0,"the noun 'gun' that can be interpreted as:
 1. a weapon that discharges a missile at high velocity (especially from a metal tube or barrel)
 2. large but transportable armament
 3. a person who shoots a gun (as regards their ability)
 4. a professional killer who uses a gun
 5. a hand-operated pump that resembles a revolver; forces grease into parts of a machine
 6. a pedal that controls the throttle valve
 7. the discharge of a firearm as signal or as a salute in military ceremonies
---
Generate a natural ambiguous sentence using polysemous word 'gun' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'gun' should be interpreted as 'large but transportable armament'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
12287,puppetry,'art' is a hypernym of the specific sense of 'puppetry'.,"{""n"": [""the art of making puppets and presenting puppet shows"", ""a stilted dramatic performance (as if by puppets)""]}",image.10198.jpg,n,1.0,"the noun 'puppetry' that can be interpreted as:
 1. the art of making puppets and presenting puppet shows
 2. a stilted dramatic performance (as if by puppets)
---
Generate a natural ambiguous sentence using polysemous word 'puppetry' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'puppetry' should be interpreted as 'the art of making puppets and presenting puppet shows'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
12294,seating,'service' is a hypernym of the specific sense of 'seating'.,"{""n"": [""an area that includes places where several people can sit"", ""the service of ushering people to their seats""], ""v"": [""show to a seat; assign a seat for"", ""be able to seat"", ""place ceremoniously or formally in an office or position"", ""put a seat on a chair"", ""provide with seats"", ""place or attach firmly in or on a base"", ""place in or on a seat""]}",image.4104.jpg,n,1.0,"the noun 'seating' that can be interpreted as:
 1. an area that includes places where several people can sit
 2. the service of ushering people to their seats
---
Generate a natural ambiguous sentence using polysemous word 'seating' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'seating' should be interpreted as 'an area that includes places where several people can sit'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
12295,chemistry,'naturalsciences' is a hypernym of the specific sense of 'chemistry'.,"{""n"": [""the science of matter; the branch of the natural sciences dealing with the composition of substances and their properties and reactions"", ""the chemical composition and properties of a substance or object"", ""the way two individuals relate to each other""]}",image.14886.jpg,n,1.0,"the noun 'chemistry' that can be interpreted as:
 1. the science of matter; the branch of the natural sciences dealing with the composition of substances and their properties and reactions
 2. the chemical composition and properties of a substance or object
 3. the way two individuals relate to each other
---
Generate a natural ambiguous sentence using polysemous word 'chemistry' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'chemistry' should be interpreted as 'the science of matter; the branch of the natural sciences dealing with the composition of substances and their properties and reactions'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
12296,goldsmith,'jeweler' is a hypernym of the specific sense of 'goldsmith'.,"{""n"": [""an artisan who makes jewelry and other objects out of gold"", ""Irish writer of novels and poetry and plays and essays (1728-1774)""]}",image.3950.jpg,n,1.0,"the noun 'goldsmith' that can be interpreted as:
 1. an artisan who makes jewelry and other objects out of gold
 2. Irish writer of novels and poetry and plays and essays (1728-1774)
---
Generate a natural ambiguous sentence using polysemous word 'goldsmith' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'goldsmith' should be interpreted as 'an artisan who makes jewelry and other objects out of gold'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
12299,rifle,'firearm' is a hypernym of the specific sense of 'rifle'.,"{""n"": [""a shoulder firearm with a long barrel and a rifled bore""], ""v"": [""steal goods; take as spoils"", ""go through in search of something; search through someone's belongings in an unauthorized way""]}",image.12560.jpg,n,1.0,"the noun 'rifle' that can be interpreted as:
 1. a shoulder firearm with a long barrel and a rifled bore
---
Generate a natural ambiguous sentence using polysemous word 'rifle' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'rifle' should be interpreted as 'a shoulder firearm with a long barrel and a rifled bore'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
12307,pound,'fragment' is a hypernym of the specific sense of 'pound'.,"{""n"": [""16 ounces avoirdupois"", ""the basic unit of money in Great Britain and Northern Ireland; equal to 100 pence"", ""a unit of apothecary weight equal to 12 ounces troy"", ""the basic unit of money in Syria; equal to 100 piasters"", ""the basic unit of money in the Sudan; equal to 100 piasters"", ""the basic unit of money in Lebanon; equal to 100 piasters"", ""formerly the basic unit of money in Ireland; equal to 100 pence"", ""the basic unit of money in Egypt; equal to 100 piasters"", ""the basic unit of money in Cyprus; equal to 100 cents"", ""a nontechnical unit of force equal to the mass of 1 pound with an acceleration of free fall equal to 32 feet/sec/sec"", ""United States writer who lived in Europe; strongly influenced the development of modern literature (1885-1972)"", ""a symbol for a unit of currency (especially for the pound sterling in Great Britain)"", ""a public enclosure for stray or unlicensed dogs"", ""the act of pounding (delivering repeated heavy blows)""], ""v"": [""hit hard with the hand, fist, or some heavy instrument"", ""strike or drive against with a heavy impact"", ""move heavily or clumsily"", ""move rhythmically"", ""partition off into compartments"", ""shut up or confine in any enclosure or within any bounds or limits"", ""place or shut up in a pound"", ""break down and crush by beating, as with a pestle""]}",image.9966.jpg,v,8.0,"the verb 'pound' that can be interpreted as:
 1. hit hard with the hand, fist, or some heavy instrument
 2. strike or drive against with a heavy impact
 3. move heavily or clumsily
 4. move rhythmically
 5. partition off into compartments
 6. shut up or confine in any enclosure or within any bounds or limits
 7. place or shut up in a pound
 8. break down and crush by beating, as with a pestle
---
Generate a natural ambiguous sentence using polysemous word 'pound' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the verb 'pound' should be interpreted as 'break down and crush by beating, as with a pestle'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
12311,gunman,'manslayer' is a hypernym of the specific sense of 'gunman'.,"{""n"": [""a professional killer who uses a gun"", ""a person who shoots a gun (as regards their ability)""]}",image.1826.jpg,n,1.0,"the noun 'gunman' that can be interpreted as:
 1. a professional killer who uses a gun
 2. a person who shoots a gun (as regards their ability)
---
Generate a natural ambiguous sentence using polysemous word 'gunman' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'gunman' should be interpreted as 'a professional killer who uses a gun'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
12314,pudding,'dessert' is a hypernym of the specific sense of 'pudding'.,"{""n"": [""any of various soft thick unsweetened baked dishes"", ""(British) the dessert course of a meal (`pud' is used informally)"", ""any of various soft sweet desserts thickened usually with flour and baked or boiled or steamed""]}",image.6706.jpg,n,3.0,"the noun 'pudding' that can be interpreted as:
 1. any of various soft thick unsweetened baked dishes
 2. (British) the dessert course of a meal (`pud' is used informally)
 3. any of various soft sweet desserts thickened usually with flour and baked or boiled or steamed
---
Generate a natural ambiguous sentence using polysemous word 'pudding' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'pudding' should be interpreted as 'any of various soft sweet desserts thickened usually with flour and baked or boiled or steamed'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
12317,stroke,'attack' is a hypernym of the specific sense of 'stroke'.,"{""n"": [""(sports) the act of swinging or striking at a ball with a club or racket or bat or cue or hand"", ""the maximum movement available to a pivoted or reciprocating piece by a cam"", ""a sudden loss of consciousness resulting when the rupture or occlusion of a blood vessel leads to oxygen lack in the brain"", ""a light touch"", ""a light touch with the hands"", ""(golf) the unit of scoring in golf is the act of hitting the ball with a club"", ""the oarsman nearest the stern of the shell who sets the pace for the rest of the crew"", ""anything that happens suddenly or by chance without an apparent cause"", ""a punctuation mark (/) used to separate related items of information"", ""a mark made on a surface by a pen, pencil, or paintbrush"", ""any one of the repeated movements of the limbs and body used for locomotion in swimming or rowing"", ""a single complete movement""], ""v"": [""touch lightly and repeatedly, as with brushing motions"", ""strike a ball with a smooth blow"", ""row at a particular rate"", ""treat gingerly or carefully""]}",image.2923.jpg,n,3.0,"the noun 'stroke' that can be interpreted as:
 1. (sports) the act of swinging or striking at a ball with a club or racket or bat or cue or hand
 2. the maximum movement available to a pivoted or reciprocating piece by a cam
 3. a sudden loss of consciousness resulting when the rupture or occlusion of a blood vessel leads to oxygen lack in the brain
 4. a light touch
 5. a light touch with the hands
 6. (golf) the unit of scoring in golf is the act of hitting the ball with a club
 7. the oarsman nearest the stern of the shell who sets the pace for the rest of the crew
 8. anything that happens suddenly or by chance without an apparent cause
 9. a punctuation mark (/) used to separate related items of information
 10. a mark made on a surface by a pen, pencil, or paintbrush
 11. any one of the repeated movements of the limbs and body used for locomotion in swimming or rowing
 12. a single complete movement
---
Generate a natural ambiguous sentence using polysemous word 'stroke' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'stroke' should be interpreted as 'a sudden loss of consciousness resulting when the rupture or occlusion of a blood vessel leads to oxygen lack in the brain'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
12320,distill,'change' is a hypernym of the specific sense of 'distill'.,"{""v"": [""remove impurities from, increase the concentration of, and separate through the process of distillation"", ""undergo the process of distillation"", ""extract by the process of distillation"", ""undergo condensation; change from a gaseous to a liquid state and fall in drops"", ""give off (a liquid)""]}",image.2532.jpg,v,1.0,"the verb 'distill' that can be interpreted as:
 1. remove impurities from, increase the concentration of, and separate through the process of distillation
 2. undergo the process of distillation
 3. extract by the process of distillation
 4. undergo condensation; change from a gaseous to a liquid state and fall in drops
 5. give off (a liquid)
---
Generate a natural ambiguous sentence using polysemous word 'distill' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the verb 'distill' should be interpreted as 'remove impurities from, increase the concentration of, and separate through the process of distillation'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
12322,white,'race' is a hypernym of the specific sense of 'white'.,"{""n"": [""a member of the Caucasoid race"", ""the quality or state of the achromatic color of greatest lightness (bearing the least resemblance to black)"", ""United States jurist appointed chief justice of the United States Supreme Court in 1910 by President Taft; noted for his work on antitrust legislation (1845-1921)"", ""Australian writer (1912-1990)"", ""United States political journalist (1915-1986)"", ""United States architect (1853-1906)"", ""United States writer noted for his humorous essays (1899-1985)"", ""United States educator who in 1865 (with Ezra Cornell) founded Cornell University and served as its first president (1832-1918)"", ""a tributary of the Mississippi River that flows southeastward through northern Arkansas and southern Missouri"", ""the white part of an egg; the nutritive and protective gelatinous substance surrounding the yolk consisting mainly of albumin dissolved in water"", ""(board games) the lighter pieces"", ""(usually in the plural) trousers made of flannel or gabardine or tweed or white cloth""], ""v"": [""turn white""], ""a"": [""being of the achromatic color of maximum lightness; having little or no hue owing to reflection of almost all incident light"", ""of or belonging to a racial group having light skin coloration"", ""free from moral blemish or impurity; unsullied"", ""marked by the presence of snow"", ""restricted to whites only"", ""glowing white with heat"", ""benevolent; without malicious intent"", ""(of a surface) not written or printed on"", ""(of coffee) having cream or milk added"", ""(of hair) having lost its color"", ""anemic looking from illness or emotion; ; ; ; ; - Mary W. Shelley"", ""of summer nights in northern latitudes where the sun barely sets""]}",image.13045.jpg,n,1.0,"the noun 'white' that can be interpreted as:
 1. a member of the Caucasoid race
 2. the quality or state of the achromatic color of greatest lightness (bearing the least resemblance to black)
 3. United States jurist appointed chief justice of the United States Supreme Court in 1910 by President Taft; noted for his work on antitrust legislation (1845-1921)
 4. Australian writer (1912-1990)
 5. United States political journalist (1915-1986)
 6. United States architect (1853-1906)
 7. United States writer noted for his humorous essays (1899-1985)
 8. United States educator who in 1865 (with Ezra Cornell) founded Cornell University and served as its first president (1832-1918)
 9. a tributary of the Mississippi River that flows southeastward through northern Arkansas and southern Missouri
 10. the white part of an egg; the nutritive and protective gelatinous substance surrounding the yolk consisting mainly of albumin dissolved in water
 11. (board games) the lighter pieces
 12. (usually in the plural) trousers made of flannel or gabardine or tweed or white cloth
---
Generate a natural ambiguous sentence using polysemous word 'white' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'white' should be interpreted as 'a member of the Caucasoid race'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
12323,cuneiform,'script' is a hypernym of the specific sense of 'cuneiform'.,"{""n"": [""an ancient wedge-shaped script used in Mesopotamia and Persia""], ""a"": [""shaped like a wedge"", ""of or relating to the tarsal bones (or other wedge-shaped bones)""]}",image.6986.jpg,n,1.0,"the noun 'cuneiform' that can be interpreted as:
 1. an ancient wedge-shaped script used in Mesopotamia and Persia
---
Generate a natural ambiguous sentence using polysemous word 'cuneiform' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'cuneiform' should be interpreted as 'an ancient wedge-shaped script used in Mesopotamia and Persia'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
12328,reaction,'process' is a hypernym of the specific sense of 'reaction'.,"{""n"": [""(chemistry) a process in which one or more substances are changed into others"", ""an idea evoked by some experience"", ""a bodily process occurring due to the effect of some antecedent stimulus or agent"", ""(mechanics) the equal and opposite force that is produced when any force is applied to a body"", ""a response that reveals a person's feelings or attitude"", ""extreme conservatism in political or social matters"", ""doing something in opposition to another way of doing it that you don't like""]}",image.1992.jpg,n,1.0,"the noun 'reaction' that can be interpreted as:
 1. (chemistry) a process in which one or more substances are changed into others
 2. an idea evoked by some experience
 3. a bodily process occurring due to the effect of some antecedent stimulus or agent
 4. (mechanics) the equal and opposite force that is produced when any force is applied to a body
 5. a response that reveals a person's feelings or attitude
 6. extreme conservatism in political or social matters
 7. doing something in opposition to another way of doing it that you don't like
---
Generate a natural ambiguous sentence using polysemous word 'reaction' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'reaction' should be interpreted as '(chemistry) a process in which one or more substances are changed into others'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
12329,sugarcane,'plant' is a hypernym of the specific sense of 'sugarcane'.,"{""n"": [""juicy canes whose sap is a source of molasses and commercial sugar; fresh canes are sometimes chewed for the juice"", ""tall tropical southeast Asian grass having stout fibrous jointed stalks; sap is a chief source of sugar""]}",image.2447.jpg,n,2.0,"the noun 'sugarcane' that can be interpreted as:
 1. juicy canes whose sap is a source of molasses and commercial sugar; fresh canes are sometimes chewed for the juice
 2. tall tropical southeast Asian grass having stout fibrous jointed stalks; sap is a chief source of sugar
---
Generate a natural ambiguous sentence using polysemous word 'sugarcane' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'sugarcane' should be interpreted as 'tall tropical southeast Asian grass having stout fibrous jointed stalks; sap is a chief source of sugar'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
12332,daze,'stupefaction' is a hypernym of the specific sense of 'daze'.,"{""n"": [""the feeling of distress and disbelief that you have when something bad happens accidentally"", ""confusion characterized by lack of clarity""], ""v"": [""to cause someone to lose clear vision, especially from intense light"", ""overcome as with astonishment or disbelief""]}",image.9657.jpg,n,1.0,"the noun 'daze' that can be interpreted as:
 1. the feeling of distress and disbelief that you have when something bad happens accidentally
 2. confusion characterized by lack of clarity
---
Generate a natural ambiguous sentence using polysemous word 'daze' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'daze' should be interpreted as 'the feeling of distress and disbelief that you have when something bad happens accidentally'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
12333,celluloid,'thermoplastic' is a hypernym of the specific sense of 'celluloid'.,"{""n"": [""highly flammable substance made from cellulose nitrate and camphor; used in e.g. motion-picture and X-ray film; its use has decreased with the development of nonflammable thermoplastics"", ""a medium that disseminates moving pictures""], ""a"": [""artificial as if portrayed in a film""]}",image.514.jpg,n,1.0,"the noun 'celluloid' that can be interpreted as:
 1. highly flammable substance made from cellulose nitrate and camphor; used in e.g. motion-picture and X-ray film; its use has decreased with the development of nonflammable thermoplastics
 2. a medium that disseminates moving pictures
---
Generate a natural ambiguous sentence using polysemous word 'celluloid' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'celluloid' should be interpreted as 'highly flammable substance made from cellulose nitrate and camphor; used in e.g. motion-picture and X-ray film; its use has decreased with the development of nonflammable thermoplastics'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
12340,cubeb,'vine' is a hypernym of the specific sense of 'cubeb'.,"{""n"": [""spicy fruit of the cubeb vine; when dried and crushed is used medicinally or in perfumery and sometimes smoked in cigarettes"", ""tropical southeast Asian shrubby vine bearing spicy berrylike fruits"", ""a cigarette containing cubeb""]}",image.7741.jpg,n,2.0,"the noun 'cubeb' that can be interpreted as:
 1. spicy fruit of the cubeb vine; when dried and crushed is used medicinally or in perfumery and sometimes smoked in cigarettes
 2. tropical southeast Asian shrubby vine bearing spicy berrylike fruits
 3. a cigarette containing cubeb
---
Generate a natural ambiguous sentence using polysemous word 'cubeb' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'cubeb' should be interpreted as 'tropical southeast Asian shrubby vine bearing spicy berrylike fruits'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
12348,rebirth,'birth' is a hypernym of the specific sense of 'rebirth'.,"{""n"": [""after death the soul begins a new cycle of existence in another human body"", ""a second or new birth"", ""the revival of learning and culture"", ""a spiritual enlightenment causing a person to lead a new life""]}",image.10587.jpg,n,1.0,"the noun 'rebirth' that can be interpreted as:
 1. after death the soul begins a new cycle of existence in another human body
 2. a second or new birth
 3. the revival of learning and culture
 4. a spiritual enlightenment causing a person to lead a new life
---
Generate a natural ambiguous sentence using polysemous word 'rebirth' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'rebirth' should be interpreted as 'after death the soul begins a new cycle of existence in another human body'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
12354,loom,'machine' is a hypernym of the specific sense of 'loom'.,"{""n"": [""a textile machine for weaving yarn into a textile""], ""v"": [""come into view indistinctly, often threateningly"", ""appear very large or occupy a commanding position"", ""hang over, as of something threatening, dark, or menacing"", ""weave on a loom""]}",image.12872.jpg,n,1.0,"the noun 'loom' that can be interpreted as:
 1. a textile machine for weaving yarn into a textile
---
Generate a natural ambiguous sentence using polysemous word 'loom' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'loom' should be interpreted as 'a textile machine for weaving yarn into a textile'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
12356,cocktail,'drink' is a hypernym of the specific sense of 'cocktail'.,"{""n"": [""a short mixed drink"", ""an appetizer served as a first course at a meal""]}",image.9740.jpg,n,1.0,"the noun 'cocktail' that can be interpreted as:
 1. a short mixed drink
 2. an appetizer served as a first course at a meal
---
Generate a natural ambiguous sentence using polysemous word 'cocktail' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'cocktail' should be interpreted as 'a short mixed drink'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
12357,applesauce,'dish' is a hypernym of the specific sense of 'applesauce'.,"{""n"": [""puree of stewed apples usually sweetened and spiced"", ""nonsensical talk or writing""]}",image.651.jpg,n,1.0,"the noun 'applesauce' that can be interpreted as:
 1. puree of stewed apples usually sweetened and spiced
 2. nonsensical talk or writing
---
Generate a natural ambiguous sentence using polysemous word 'applesauce' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'applesauce' should be interpreted as 'puree of stewed apples usually sweetened and spiced'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
