word_index,word,word_phrase,senses,gold_image,gold_pos,gold_sense,prompt
11536,slam,'throw' is a hypernym of the specific sense of 'slam'.,"{""n"": [""winning all or all but one of the tricks in bridge"", ""the noise made by the forceful impact of two objects"", ""a forceful impact that makes a loud noise"", ""an aggressive remark directed at a person like a missile and intended to have a telling effect""], ""v"": [""close violently"", ""strike violently"", ""dance the slam dance"", ""throw violently""]}",image.8178.jpg,v,4.0,"the verb 'slam' that can be interpreted as:
 1. close violently
 2. strike violently
 3. dance the slam dance
 4. throw violently
---
Generate a natural ambiguous sentence using polysemous word 'slam' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the verb 'slam' should be interpreted as 'throw violently'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
11545,smash,'hit' is a hypernym of the specific sense of 'smash'.,"{""n"": [""a vigorous blow"", ""a serious collision (especially of motor vehicles)"", ""a hard return hitting the tennis ball above your head"", ""the act of colliding with something"", ""a conspicuous success""], ""v"": [""hit hard"", ""break into pieces, as by striking or knocking over"", ""reduce to bankruptcy"", ""hit violently"", ""humiliate or depress completely"", ""damage or destroy as if by violence"", ""hit (a tennis ball) in a powerful overhead stroke"", ""collide or strike violently and suddenly"", ""overthrow or destroy (something considered evil or harmful)"", ""break suddenly into pieces, as from a violent blow""], ""r"": [""with a loud crash""]}",image.7814.jpg,v,8.0,"the verb 'smash' that can be interpreted as:
 1. hit hard
 2. break into pieces, as by striking or knocking over
 3. reduce to bankruptcy
 4. hit violently
 5. humiliate or depress completely
 6. damage or destroy as if by violence
 7. hit (a tennis ball) in a powerful overhead stroke
 8. collide or strike violently and suddenly
 9. overthrow or destroy (something considered evil or harmful)
 10. break suddenly into pieces, as from a violent blow
---
Generate a natural ambiguous sentence using polysemous word 'smash' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the verb 'smash' should be interpreted as 'collide or strike violently and suddenly'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
11547,grasp,'grasping' is a hypernym of the specific sense of 'grasp'.,"{""n"": [""understanding of the nature or meaning or quality or magnitude of something"", ""the limit of capability"", ""an intellectual hold or understanding"", ""the act of grasping""], ""v"": [""hold firmly"", ""get the meaning of something""]}",image.15298.jpg,v,1.0,"the verb 'grasp' that can be interpreted as:
 1. hold firmly
 2. get the meaning of something
---
Generate a natural ambiguous sentence using polysemous word 'grasp' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the verb 'grasp' should be interpreted as 'hold firmly'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
11600,wave,'move' is a hypernym of the specific sense of 'wave'.,"{""n"": [""one of a series of ridges that moves across the surface of a liquid (especially across a large body of water)"", ""a movement like that of a sudden occurrence or increase in a specified phenomenon"", ""(physics) a movement up and down or back and forth"", ""something that rises rapidly"", ""the act of signaling by a movement of the hand"", ""a hairdo that creates undulations in the hair"", ""an undulating curve"", ""a persistent and widespread unusual weather condition (especially of unusual temperatures)"", ""a member of the women's reserve of the United States Navy; originally organized during World War II but now no longer a separate branch""], ""v"": [""signal with the hands or nod"", ""move or swing back and forth"", ""move in a wavy pattern or with a rising and falling motion"", ""twist or roll into coils or ringlets"", ""set waves in""]}",image.9590.jpg,n,3.0,"the noun 'wave' that can be interpreted as:
 1. one of a series of ridges that moves across the surface of a liquid (especially across a large body of water)
 2. a movement like that of a sudden occurrence or increase in a specified phenomenon
 3. (physics) a movement up and down or back and forth
 4. something that rises rapidly
 5. the act of signaling by a movement of the hand
 6. a hairdo that creates undulations in the hair
 7. an undulating curve
 8. a persistent and widespread unusual weather condition (especially of unusual temperatures)
 9. a member of the women's reserve of the United States Navy; originally organized during World War II but now no longer a separate branch
---
Generate a natural ambiguous sentence using polysemous word 'wave' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'wave' should be interpreted as '(physics) a movement up and down or back and forth'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
11607,kiss,'touch' is a hypernym of the specific sense of 'kiss'.,"{""n"": [""the act of caressing with the lips (or an instance thereof)"", ""a cookie made of egg whites and sugar"", ""any of several bite-sized candies"", ""a light glancing touch""], ""v"": [""touch with the lips or press the lips (against someone's mouth or other body part) as an expression of love, greeting, etc."", ""touch lightly or gently""]}",image.6205.jpg,v,1.0,"the verb 'kiss' that can be interpreted as:
 1. touch with the lips or press the lips (against someone's mouth or other body part) as an expression of love, greeting, etc.
 2. touch lightly or gently
---
Generate a natural ambiguous sentence using polysemous word 'kiss' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the verb 'kiss' should be interpreted as 'touch with the lips or press the lips (against someone's mouth or other body part) as an expression of love, greeting, etc.'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
11609,beat,'defeat' is a hypernym of the specific sense of 'beat'.,"{""n"": [""a regular route for a sentry or policeman"", ""the rhythmic contraction and expansion of the arteries with each beat of the heart"", ""the basic rhythmic unit in a piece of music"", ""a single pulsation of an oscillation produced by adding two waves of different frequencies; has a frequency equal to the difference between the two oscillations"", ""a member of the beat generation; a nonconformist in dress and behavior"", ""the sound of stroke or blow"", ""(prosody) the accent in a metrical foot of verse"", ""a regular rate of repetition"", ""a stroke or blow"", ""the act of beating to windward; sailing as close as possible to the direction from which the wind is blowing""], ""v"": [""come out better in a competition, race, or conflict"", ""give a beating to; subject to a beating, either as a punishment or as an act of aggression"", ""hit repeatedly"", ""move rhythmically"", ""shape by beating"", ""make a rhythmic sound"", ""glare or strike with great intensity"", ""move with a thrashing motion"", ""sail with much tacking or with difficulty"", ""stir vigorously"", ""strike (a part of one's own body) repeatedly, as in great emotion or in accompaniment to music"", ""be superior"", ""avoid paying"", ""make a sound like a clock or a timer"", ""move with a flapping motion"", ""indicate by beating, as with the fingers or drumsticks"", ""move with or as if with a regular alternating motion"", ""make by pounding or trampling"", ""produce a rhythm by striking repeatedly"", ""strike (water or bushes) repeatedly to rouse animals for hunting"", ""beat through cleverness and wit"", ""be a mystery or bewildering to"", ""wear out completely""], ""a"": [""very tired""]}",image.7595.jpg,v,1.0,"the verb 'beat' that can be interpreted as:
 1. come out better in a competition, race, or conflict
 2. give a beating to; subject to a beating, either as a punishment or as an act of aggression
 3. hit repeatedly
 4. move rhythmically
 5. shape by beating
 6. make a rhythmic sound
 7. glare or strike with great intensity
 8. move with a thrashing motion
 9. sail with much tacking or with difficulty
 10. stir vigorously
 11. strike (a part of one's own body) repeatedly, as in great emotion or in accompaniment to music
 12. be superior
 13. avoid paying
 14. make a sound like a clock or a timer
 15. move with a flapping motion
 16. indicate by beating, as with the fingers or drumsticks
 17. move with or as if with a regular alternating motion
 18. make by pounding or trampling
 19. produce a rhythm by striking repeatedly
 20. strike (water or bushes) repeatedly to rouse animals for hunting
 21. beat through cleverness and wit
 22. be a mystery or bewildering to
 23. wear out completely
---
Generate a natural ambiguous sentence using polysemous word 'beat' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the verb 'beat' should be interpreted as 'come out better in a competition, race, or conflict'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
11635,army,'service' is a hypernym of the specific sense of 'army'.,"{""n"": [""a permanent organization of the military land forces of a nation or state"", ""a large number of people united for some specific purpose"", ""the army of the United States of America; the agency that organizes and trains soldiers for land warfare""]}",image.13995.jpg,n,1.0,"the noun 'army' that can be interpreted as:
 1. a permanent organization of the military land forces of a nation or state
 2. a large number of people united for some specific purpose
 3. the army of the United States of America; the agency that organizes and trains soldiers for land warfare
---
Generate a natural ambiguous sentence using polysemous word 'army' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'army' should be interpreted as 'a permanent organization of the military land forces of a nation or state'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
11647,log,'unmetered' is a hypernym of the specific sense of 'log'.,"{""n"": [""a segment of the trunk of a tree when stripped of branches"", ""the exponent required to produce a given number"", ""a written record of messages sent or received"", ""a written record of events on a voyage (of a ship or plane)"", ""measuring instrument that consists of a float that trails from a ship by a knotted line in order to measure the ship's speed through the water""], ""v"": [""enter into a log, as on ships and planes"", ""cut lumber, as in woods and forests""]}",image.11170.jpg,n,5.0,"the noun 'log' that can be interpreted as:
 1. a segment of the trunk of a tree when stripped of branches
 2. the exponent required to produce a given number
 3. a written record of messages sent or received
 4. a written record of events on a voyage (of a ship or plane)
 5. measuring instrument that consists of a float that trails from a ship by a knotted line in order to measure the ship's speed through the water
---
Generate a natural ambiguous sentence using polysemous word 'log' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'log' should be interpreted as 'measuring instrument that consists of a float that trails from a ship by a knotted line in order to measure the ship's speed through the water'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
11663,exhibition,'exposition' is a hypernym of the specific sense of 'exhibition'.,"{""n"": [""the act of exhibiting"", ""a collection of things (goods or works of art etc.) for public display""]}",image.4043.jpg,n,2.0,"the noun 'exhibition' that can be interpreted as:
 1. the act of exhibiting
 2. a collection of things (goods or works of art etc.) for public display
---
Generate a natural ambiguous sentence using polysemous word 'exhibition' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'exhibition' should be interpreted as 'a collection of things (goods or works of art etc.) for public display'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
11715,computer,'expert' is a hypernym of the specific sense of 'computer'.,"{""n"": [""a machine for performing calculations automatically"", ""an expert at calculation (or at operating calculating machines)""]}",image.9491.jpg,n,2.0,"the noun 'computer' that can be interpreted as:
 1. a machine for performing calculations automatically
 2. an expert at calculation (or at operating calculating machines)
---
Generate a natural ambiguous sentence using polysemous word 'computer' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'computer' should be interpreted as 'an expert at calculation (or at operating calculating machines)'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
11782,football,'football's' is a hypernym of the specific sense of 'football'.,"{""n"": [""any of various games played with a ball (round or oval) in which two teams try to kick or carry or propel the ball into each other's goal"", ""the inflated oblong ball used in playing American football""]}",image.15910.jpg,n,2.0,"the noun 'football' that can be interpreted as:
 1. any of various games played with a ball (round or oval) in which two teams try to kick or carry or propel the ball into each other's goal
 2. the inflated oblong ball used in playing American football
---
Generate a natural ambiguous sentence using polysemous word 'football' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'football' should be interpreted as 'the inflated oblong ball used in playing American football'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
11784,roar,'emit' is a hypernym of the specific sense of 'roar'.,"{""n"": [""a deep prolonged loud noise"", ""a very loud utterance (like the sound of an animal)"", ""the sound made by a lion""], ""v"": [""make a loud noise, as of wind, water, or vehicles"", ""utter words loudly and forcefully"", ""emit long loud cries"", ""act or proceed in a riotous, turbulent, or disorderly way; -R.A.Billington"", ""make a loud noise, as of animal"", ""laugh unrestrainedly and heartily""]}",image.7002.jpg,v,5.0,"the verb 'roar' that can be interpreted as:
 1. make a loud noise, as of wind, water, or vehicles
 2. utter words loudly and forcefully
 3. emit long loud cries
 4. act or proceed in a riotous, turbulent, or disorderly way; -R.A.Billington
 5. make a loud noise, as of animal
 6. laugh unrestrainedly and heartily
---
Generate a natural ambiguous sentence using polysemous word 'roar' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the verb 'roar' should be interpreted as 'make a loud noise, as of animal'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
11822,bugle,'ajuga' is a hypernym of the specific sense of 'bugle'.,"{""n"": [""a brass instrument without valves; used for military calls and fanfares"", ""any of various low-growing annual or perennial evergreen herbs native to Eurasia; used for ground cover"", ""a tubular glass or plastic bead sewn onto clothing for decoration""], ""v"": [""play on a bugle""]}",image.8718.jpg,n,2.0,"the noun 'bugle' that can be interpreted as:
 1. a brass instrument without valves; used for military calls and fanfares
 2. any of various low-growing annual or perennial evergreen herbs native to Eurasia; used for ground cover
 3. a tubular glass or plastic bead sewn onto clothing for decoration
---
Generate a natural ambiguous sentence using polysemous word 'bugle' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'bugle' should be interpreted as 'any of various low-growing annual or perennial evergreen herbs native to Eurasia; used for ground cover'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
11831,action,'mechanism' is a hypernym of the specific sense of 'action'.,"{""n"": [""something done (usually as opposed to something said)"", ""the state of being active"", ""a military engagement"", ""a process existing in or produced by nature (rather than by the intent of human beings)"", ""the series of events that form a plot"", ""the trait of being active and energetic and forceful"", ""the operating part that transmits power to a mechanism"", ""a judicial proceeding brought by one party against another; one party prosecutes another for a wrong done or for protection of a right or for prevention of a wrong"", ""an act by a government body or supranational organization"", ""the most important or interesting work or activity in a specific area or field""], ""v"": [""institute legal proceedings against; file a suit against"", ""put in effect""]}",image.2440.jpg,n,7.0,"the noun 'action' that can be interpreted as:
 1. something done (usually as opposed to something said)
 2. the state of being active
 3. a military engagement
 4. a process existing in or produced by nature (rather than by the intent of human beings)
 5. the series of events that form a plot
 6. the trait of being active and energetic and forceful
 7. the operating part that transmits power to a mechanism
 8. a judicial proceeding brought by one party against another; one party prosecutes another for a wrong done or for protection of a right or for prevention of a wrong
 9. an act by a government body or supranational organization
 10. the most important or interesting work or activity in a specific area or field
---
Generate a natural ambiguous sentence using polysemous word 'action' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'action' should be interpreted as 'the operating part that transmits power to a mechanism'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
11851,melt,'flux' is a hypernym of the specific sense of 'melt'.,"{""n"": [""the process whereby heat changes something from a solid to a liquid""], ""v"": [""reduce or cause to be reduced from a solid to a liquid state, usually by heating"", ""become or cause to become soft or liquid"", ""become more relaxed, easygoing, or genial"", ""lose its distinct outline or shape; blend gradually"", ""become less clearly visible or distinguishable; disappear gradually or seemingly"", ""become less intense and fade away gradually""]}",image.798.jpg,v,1.0,"the verb 'melt' that can be interpreted as:
 1. reduce or cause to be reduced from a solid to a liquid state, usually by heating
 2. become or cause to become soft or liquid
 3. become more relaxed, easygoing, or genial
 4. lose its distinct outline or shape; blend gradually
 5. become less clearly visible or distinguishable; disappear gradually or seemingly
 6. become less intense and fade away gradually
---
Generate a natural ambiguous sentence using polysemous word 'melt' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the verb 'melt' should be interpreted as 'reduce or cause to be reduced from a solid to a liquid state, usually by heating'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
11890,cotton,'fiber' is a hypernym of the specific sense of 'cotton'.,"{""n"": [""soft silky fibers from cotton plants in their raw state"", ""fabric woven from cotton fibers"", ""erect bushy mallow plant or small tree bearing bolls containing seeds with many long hairy fibers"", ""thread made of cotton fibers""], ""v"": [""take a liking to""]}",image.7952.jpg,n,1.0,"the noun 'cotton' that can be interpreted as:
 1. soft silky fibers from cotton plants in their raw state
 2. fabric woven from cotton fibers
 3. erect bushy mallow plant or small tree bearing bolls containing seeds with many long hairy fibers
 4. thread made of cotton fibers
---
Generate a natural ambiguous sentence using polysemous word 'cotton' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'cotton' should be interpreted as 'soft silky fibers from cotton plants in their raw state'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
11901,cotton,'fabric' is a hypernym of the specific sense of 'cotton'.,"{""n"": [""soft silky fibers from cotton plants in their raw state"", ""fabric woven from cotton fibers"", ""erect bushy mallow plant or small tree bearing bolls containing seeds with many long hairy fibers"", ""thread made of cotton fibers""], ""v"": [""take a liking to""]}",image.1523.jpg,n,1.0,"the noun 'cotton' that can be interpreted as:
 1. soft silky fibers from cotton plants in their raw state
 2. fabric woven from cotton fibers
 3. erect bushy mallow plant or small tree bearing bolls containing seeds with many long hairy fibers
 4. thread made of cotton fibers
---
Generate a natural ambiguous sentence using polysemous word 'cotton' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'cotton' should be interpreted as 'soft silky fibers from cotton plants in their raw state'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
11912,score,'advance' is a hypernym of the specific sense of 'score'.,"{""n"": [""a number or letter indicating quality (especially of a student's performance)"", ""a written form of a musical composition; parts for different instruments appear on separate staves on large pages"", ""a number that expresses the accomplishment of a team or an individual in a game or contest"", ""a set of twenty members"", ""grounds"", ""the facts about an actual situation"", ""an amount due (as at a restaurant or bar)"", ""a slight surface cut (especially a notch that is made to keep a tally)"", ""a resentment strong enough to justify retaliation"", ""the act of scoring in a game or sport"", ""a seduction culminating in sexual intercourse""], ""v"": [""gain points in a game"", ""make small marks into the surface of"", ""make underscoring marks"", ""write a musical score for"", ""induce to have sex"", ""get a certain number or letter indicating quality or performance"", ""assign a grade or rank to, according to one's evaluation""]}",image.10133.jpg,n,3.0,"the noun 'score' that can be interpreted as:
 1. a number or letter indicating quality (especially of a student's performance)
 2. a written form of a musical composition; parts for different instruments appear on separate staves on large pages
 3. a number that expresses the accomplishment of a team or an individual in a game or contest
 4. a set of twenty members
 5. grounds
 6. the facts about an actual situation
 7. an amount due (as at a restaurant or bar)
 8. a slight surface cut (especially a notch that is made to keep a tally)
 9. a resentment strong enough to justify retaliation
 10. the act of scoring in a game or sport
 11. a seduction culminating in sexual intercourse
---
Generate a natural ambiguous sentence using polysemous word 'score' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'score' should be interpreted as 'a number that expresses the accomplishment of a team or an individual in a game or contest'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
11915,pan,'move' is a hypernym of the specific sense of 'pan'.,"{""n"": [""cooking utensil consisting of a wide metal vessel"", ""(Greek mythology) god of fields and woods and shepherds and flocks; represented as a man with goat's legs and horns and ears; identified with Roman Sylvanus or Faunus"", ""shallow container made of metal"", ""chimpanzees; more closely related to Australopithecus than to other pongids""], ""v"": [""make a sweeping movement"", ""wash dirt in a pan to separate out the precious minerals"", ""express a totally negative opinion of""]}",image.835.jpg,v,1.0,"the verb 'pan' that can be interpreted as:
 1. make a sweeping movement
 2. wash dirt in a pan to separate out the precious minerals
 3. express a totally negative opinion of
---
Generate a natural ambiguous sentence using polysemous word 'pan' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the verb 'pan' should be interpreted as 'make a sweeping movement'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
11927,avocado,'fruittree' is a hypernym of the specific sense of 'avocado'.,"{""n"": [""a pear-shaped tropical fruit with green or blackish skin and rich yellowish pulp enclosing a single large seed"", ""tropical American tree bearing large pulpy green fruits""], ""a"": [""of the dull yellowish green of the meat of an avocado""]}",image.6083.jpg,n,2.0,"the noun 'avocado' that can be interpreted as:
 1. a pear-shaped tropical fruit with green or blackish skin and rich yellowish pulp enclosing a single large seed
 2. tropical American tree bearing large pulpy green fruits
---
Generate a natural ambiguous sentence using polysemous word 'avocado' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'avocado' should be interpreted as 'tropical American tree bearing large pulpy green fruits'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
11950,catch,'quantity' is a hypernym of the specific sense of 'catch'.,"{""n"": [""a drawback or difficulty that is not readily evident"", ""the quantity that was caught"", ""a person regarded as a good matrimonial prospect"", ""anything that is caught (especially if it is worth catching)"", ""a break or check in the voice (usually a sign of strong emotion)"", ""a restraint that checks the motion of something"", ""a fastener that fastens or locks a door or window"", ""a cooperative game in which a ball is passed back and forth"", ""the act of catching an object with the hands"", ""the act of apprehending (especially apprehending a criminal)""], ""v"": [""discover or come upon accidentally, suddenly, or unexpectedly; catch somebody doing something or in a certain state"", ""perceive with the senses quickly, suddenly, or momentarily"", ""reach with a blow or hit in a particular spot"", ""take hold of so as to seize or restrain or stop the motion of"", ""succeed in catching or seizing, especially after a chase"", ""to hook or entangle"", ""attract and fix"", ""capture as if by hunting, snaring, or trapping"", ""reach in time"", ""get or regain something necessary, usually quickly or briefly"", ""catch up with and possibly overtake"", ""be struck or affected by"", ""check oneself during an action"", ""hear, usually without the knowledge of the speakers"", ""see or watch"", ""cause to become accidentally or suddenly caught, ensnared, or entangled"", ""detect a blunder or misstep"", ""grasp with the mind or develop an understanding of"", ""contract"", ""start burning"", ""perceive by hearing"", ""suffer from the receipt of"", ""attract; cause to be enamored"", ""apprehend and reproduce accurately"", ""take in and retain"", ""spread or be communicated"", ""be the catcher"", ""become aware of"", ""delay or hold up; prevent from proceeding on schedule or as planned""]}",image.1788.jpg,n,2.0,"the noun 'catch' that can be interpreted as:
 1. a drawback or difficulty that is not readily evident
 2. the quantity that was caught
 3. a person regarded as a good matrimonial prospect
 4. anything that is caught (especially if it is worth catching)
 5. a break or check in the voice (usually a sign of strong emotion)
 6. a restraint that checks the motion of something
 7. a fastener that fastens or locks a door or window
 8. a cooperative game in which a ball is passed back and forth
 9. the act of catching an object with the hands
 10. the act of apprehending (especially apprehending a criminal)
---
Generate a natural ambiguous sentence using polysemous word 'catch' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'catch' should be interpreted as 'the quantity that was caught'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
11954,tissue,'paper' is a hypernym of the specific sense of 'tissue'.,"{""n"": [""part of an organism consisting of an aggregate of cells having a similar structure and function"", ""a soft thin (usually translucent) paper""], ""v"": [""create a piece of cloth by interlacing strands of fabric, such as wool or cotton""]}",image.9425.jpg,n,2.0,"the noun 'tissue' that can be interpreted as:
 1. part of an organism consisting of an aggregate of cells having a similar structure and function
 2. a soft thin (usually translucent) paper
---
Generate a natural ambiguous sentence using polysemous word 'tissue' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'tissue' should be interpreted as 'a soft thin (usually translucent) paper'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
11978,tango,'danceability' is a hypernym of the specific sense of 'tango'.,"{""n"": [""a ballroom dance of Latin-American origin"", ""music written in duple time for dancing the tango""], ""v"": [""dance a tango""]}",image.10803.jpg,v,1.0,"the verb 'tango' that can be interpreted as:
 1. dance a tango
---
Generate a natural ambiguous sentence using polysemous word 'tango' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the verb 'tango' should be interpreted as 'dance a tango'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
12019,drizzle,'rain' is a hypernym of the specific sense of 'drizzle'.,"{""n"": [""very light rain; stronger than mist but less than a shower""], ""v"": [""rain lightly"", ""moisten with fine drops""]}",image.3222.jpg,n,1.0,"the noun 'drizzle' that can be interpreted as:
 1. very light rain; stronger than mist but less than a shower
---
Generate a natural ambiguous sentence using polysemous word 'drizzle' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the noun 'drizzle' should be interpreted as 'very light rain; stronger than mist but less than a shower'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
12031,cook,'material' is a hypernym of the specific sense of 'cook'.,"{""n"": [""someone who cooks food"", ""English navigator who claimed the east coast of Australia for Britain and discovered several Pacific islands (1728-1779)""], ""v"": [""prepare a hot meal"", ""prepare for eating by applying heat"", ""transform and make suitable for consumption by heating"", ""tamper, with the purpose of deception"", ""transform by heating""]}",image.9109.jpg,v,2.0,"the verb 'cook' that can be interpreted as:
 1. prepare a hot meal
 2. prepare for eating by applying heat
 3. transform and make suitable for consumption by heating
 4. tamper, with the purpose of deception
 5. transform by heating
---
Generate a natural ambiguous sentence using polysemous word 'cook' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the verb 'cook' should be interpreted as 'prepare for eating by applying heat'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
12051,cook,'material' is a hypernym of the specific sense of 'cook'.,"{""n"": [""someone who cooks food"", ""English navigator who claimed the east coast of Australia for Britain and discovered several Pacific islands (1728-1779)""], ""v"": [""prepare a hot meal"", ""prepare for eating by applying heat"", ""transform and make suitable for consumption by heating"", ""tamper, with the purpose of deception"", ""transform by heating""]}",image.607.jpg,v,1.0,"the verb 'cook' that can be interpreted as:
 1. prepare a hot meal
 2. prepare for eating by applying heat
 3. transform and make suitable for consumption by heating
 4. tamper, with the purpose of deception
 5. transform by heating
---
Generate a natural ambiguous sentence using polysemous word 'cook' once so that the sentence can be interpreted in more than one meaning.
In the generated sentence, the verb 'cook' should be interpreted as 'prepare a hot meal'. However, the sentence should not imply any of the given definitions too strongly. The sentence should be natural and commonly used in daily life.
Suggest your final sentence in the format 'Generated Sentence: [your sentence]'. Do not include any explanation, and end your generation after providing the sentence."
